MDS1,MDS2,pval,annotation,tool
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0152904,Peptidase Genes
0.5523621549750671,-0.3841289625261074,9.99000999000999e-4,MER0152948,Peptidase Genes
-0.08475780969206217,-0.1402832280075695,0.5524475524475524,MER0152984,Peptidase Genes
6.893626880838085e-4,-0.02719230924658389,0.967032967032967,MER0152993,Peptidase Genes
0.1272690491097933,-0.2954400593821361,0.08491508491508491,MER0153517,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0154268,Peptidase Genes
-0.3668321192471495,0.44683835179597753,9.99000999000999e-4,MER0154868,Peptidase Genes
-0.135166046184472,-0.4550296735465621,0.008991008991008992,MER0154899,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0155696,Peptidase Genes
0.6440321934690142,-0.413809689393797,9.99000999000999e-4,MER0156088,Peptidase Genes
-0.41806276096831035,0.5537233814924499,9.99000999000999e-4,MER0156123,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0156130,Peptidase Genes
-0.5284195534945405,-0.02641288110970315,9.99000999000999e-4,MER0156132,Peptidase Genes
0.06025683552746296,0.1659490841688703,0.3676323676323676,MER0156146,Peptidase Genes
0.8192264153593869,-0.09269879732336925,9.99000999000999e-4,MER0156217,Peptidase Genes
0.6831908029371617,-0.19265503388936675,9.99000999000999e-4,MER0156310,Peptidase Genes
0.0011967795345015036,0.02070535108286637,0.991008991008991,MER0156450,Peptidase Genes
0.507506802966474,-0.06930320422643454,9.99000999000999e-4,MER0156515,Peptidase Genes
-0.2716126680396079,-0.5457925323003588,9.99000999000999e-4,MER0156549,Peptidase Genes
0.24084624015328718,0.10852102555130283,0.22877122877122877,MER0156555,Peptidase Genes
0.5814296378712684,-0.1472468369524127,9.99000999000999e-4,MER0156582,Peptidase Genes
0,0,1,MER0156586,Peptidase Genes
-0.2120942555842586,-0.358881078841033,0.015984015984015984,MER0156635,Peptidase Genes
-0.9068583033683345,0.2729983546720787,9.99000999000999e-4,MER0156666,Peptidase Genes
0.1343244911436249,-0.054608882708079065,0.5464535464535465,MER0156676,Peptidase Genes
0.6611269421737546,-0.22214745242884462,9.99000999000999e-4,MER0156677,Peptidase Genes
0.8194281515260904,-0.0056989351486517684,9.99000999000999e-4,MER0156739,Peptidase Genes
-0.5381942338619943,-0.7265913224521995,9.99000999000999e-4,MER0156740,Peptidase Genes
-0.632984733427629,0.31691764318493665,9.99000999000999e-4,MER0156749,Peptidase Genes
-0.36071750856549906,-0.19368242353595141,0.015984015984015984,MER0156766,Peptidase Genes
-0.11069925814421706,-0.6775295399291121,9.99000999000999e-4,MER0156807,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0156824,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0157388,Peptidase Genes
-0.30538069987604716,0.13264612905852433,0.0919080919080919,MER0157466,Peptidase Genes
-0.42446226283323646,-0.16867794683264006,0.005994005994005994,MER0157482,Peptidase Genes
-0.21037150493930798,-0.01812994747323908,0.3206793206793207,MER0157493,Peptidase Genes
-0.37724329835012665,0.17897033323480951,0.022977022977022976,MER0157533,Peptidase Genes
0.1343244911436249,-0.054608882708079065,0.5464535464535465,MER0157564,Peptidase Genes
0.31624223654856226,0.5809368168778514,9.99000999000999e-4,MER0157602,Peptidase Genes
-0.2992403899884124,0.3297455624471037,0.011988011988011988,MER0157804,Peptidase Genes
-0.4213056708400668,0.13123508123425615,0.01098901098901099,MER0157926,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0158000,Peptidase Genes
0.044703843065103326,0.0956478169870373,0.7902097902097902,MER0158050,Peptidase Genes
0.13133669343790483,0.03998234628989873,0.6833166833166833,MER0158051,Peptidase Genes
-0.1675057517609893,-0.34816363456971,0.027972027972027972,MER0158057,Peptidase Genes
-0.5284195534945405,-0.02641288110970315,9.99000999000999e-4,MER0159213,Peptidase Genes
-0.10519118757281996,-0.5630466994554344,0.001998001998001998,MER0159690,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0159871,Peptidase Genes
0.41337404675077266,-0.18546710632315014,0.016983016983016984,MER0160330,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0160378,Peptidase Genes
0.03552511563312522,-0.26444969150491393,0.1978021978021978,MER0160806,Peptidase Genes
-0.03894419161773037,0.27045927037516576,0.1968031968031968,MER0161144,Peptidase Genes
-0.5261947978914712,0.6430361802148952,9.99000999000999e-4,MER0161332,Peptidase Genes
-0.39246980208669585,0.15871791804920096,0.016983016983016984,MER0161450,Peptidase Genes
0.11992338955355421,-0.003872310915137643,0.9210789210789211,MER0162421,Peptidase Genes
0.15095748990725685,-0.09245051712975448,0.6293706293706294,MER0162622,Peptidase Genes
-0.3688557792222737,-0.3450073369588454,0.002997002997002997,MER0163428,Peptidase Genes
-0.07822815504609132,0.6902875055567511,9.99000999000999e-4,MER0166079,Peptidase Genes
0.7078346994751764,-0.2777280027628094,9.99000999000999e-4,MER0166587,Peptidase Genes
-0.30929181905744024,0.082302697961199,0.1108891108891109,MER0166590,Peptidase Genes
-0.5869326144778805,-0.26377978498113586,9.99000999000999e-4,MER0167059,Peptidase Genes
-0.5333625413187284,-0.7207351687356581,9.99000999000999e-4,MER0167067,Peptidase Genes
-0.4363747220719168,0.10349813224613881,0.007992007992007992,MER0167329,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0167648,Peptidase Genes
-0.4036835654456821,0.1690173640916132,0.013986013986013986,MER0168968,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0172730,Peptidase Genes
0.23865736569086005,-0.3320884614157477,0.02097902097902098,MER0173621,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0173721,Peptidase Genes
0.1422535645777357,-0.12896626834493163,0.46053946053946054,MER0173794,Peptidase Genes
-0.5263314002832497,-0.48004713138195787,9.99000999000999e-4,MER0173931,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0174065,Peptidase Genes
-0.5243262470940793,0.4259639557389468,9.99000999000999e-4,MER0174079,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0175416,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0176290,Peptidase Genes
0.06025278738960502,-0.1367820581831276,0.5354645354645354,MER0177462,Peptidase Genes
-0.18869438741498923,0.1109533096886389,0.36663336663336665,MER0177503,Peptidase Genes
0.05266189993121554,0.1331472031471143,0.6213786213786214,MER0178097,Peptidase Genes
-0.03894419161773037,0.27045927037516576,0.1968031968031968,MER0178510,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0178707,Peptidase Genes
-0.1789243282343224,-0.7146491302096087,9.99000999000999e-4,MER0180643,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0180792,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0183170,Peptidase Genes
-0.25179884575153644,0.41289139084689047,0.006993006993006993,MER0183518,Peptidase Genes
-0.8964166695606949,0.2697831420544906,9.99000999000999e-4,MER0183521,Peptidase Genes
-0.10502380100027511,-0.4855313719445514,0.007992007992007992,MER0187495,Peptidase Genes
-0.2576250314611927,0.1246037376413501,0.16183816183816183,MER0187516,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0187519,Peptidase Genes
-0.135166046184472,-0.4550296735465621,0.008991008991008992,MER0187528,Peptidase Genes
0.08377573437173733,-0.15630699576339976,0.5824175824175825,MER0187574,Peptidase Genes
-0.2576250314611927,0.1246037376413501,0.16183816183816183,MER0188710,Peptidase Genes
-0.10502380100027511,-0.4855313719445514,0.007992007992007992,MER0188786,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0188959,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0188980,Peptidase Genes
-0.07010427825966273,0.5810857885883338,0.001998001998001998,MER0188982,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0189059,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0189141,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0189348,Peptidase Genes
-0.16863284335001721,-0.3502358749071351,0.027972027972027972,MER0191626,Peptidase Genes
-0.18869438741498923,0.1109533096886389,0.36663336663336665,MER0191638,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0192270,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0192835,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0193311,Peptidase Genes
-0.3506176998291703,0.12519196970250374,0.030969030969030968,MER0193617,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0193651,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0194699,Peptidase Genes
-0.18869438741498923,0.1109533096886389,0.36663336663336665,MER0194865,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0194922,Peptidase Genes
-0.08718575079887426,0.6584741171991071,9.99000999000999e-4,MER0195268,Peptidase Genes
0.32534775944090205,-0.32831289794677493,0.003996003996003996,MER0195780,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0195790,Peptidase Genes
-0.1372385878623931,0.03156953665001966,0.6423576423576424,MER0195815,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0195818,Peptidase Genes
-0.08596609680011466,0.7716369566159812,9.99000999000999e-4,MER0195829,Peptidase Genes
0.17389169194654924,-0.32786634016080324,0.03496503496503497,MER0195830,Peptidase Genes
0.9068583033683345,-0.27299835467207867,9.99000999000999e-4,MER0195833,Peptidase Genes
0.1869141786923628,0.04718470132910458,0.4305694305694306,MER0195834,Peptidase Genes
-0.14161413037126377,-0.6595728929896314,9.99000999000999e-4,MER0195850,Peptidase Genes
-0.021157939990323154,0.6873567346764268,9.99000999000999e-4,MER0195855,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0195884,Peptidase Genes
0.5309192539127089,-0.4578435732024011,9.99000999000999e-4,MER0196654,Peptidase Genes
-0.11126038154486007,-0.21818986962282397,0.27372627372627373,MER0196803,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0197377,Peptidase Genes
0.8476609255145267,-0.44831871865084877,9.99000999000999e-4,MER0199111,Peptidase Genes
-0.12006471786290189,-0.29021597034587454,0.12287712287712288,MER0199362,Peptidase Genes
-0.043639320931418146,0.11223997068678353,0.7492507492507493,MER0199528,Peptidase Genes
0.07137901226530655,-0.14322137442392918,0.5764235764235764,MER0199538,Peptidase Genes
-0.5354969414542103,0.19385763883233298,0.001998001998001998,MER0200414,Peptidase Genes
-0.28785464268196864,0.02475492074349326,0.12687312687312688,MER0201638,Peptidase Genes
0.2928435317114638,-0.1175421737278974,0.11188811188811189,MER0201849,Peptidase Genes
-0.0131512605573881,-0.13419237798200523,0.6883116883116883,MER0201858,Peptidase Genes
-0.07822815504609132,0.6902875055567511,9.99000999000999e-4,MER0202996,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0203083,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0203392,Peptidase Genes
-0.9061605428608592,0.211025154151033,9.99000999000999e-4,MER0204230,Peptidase Genes
-0.0756563794859205,-0.3728275768326787,0.058941058941058944,MER0204262,Peptidase Genes
-0.6624988194894275,-0.619583714701047,9.99000999000999e-4,MER0204284,Peptidase Genes
-0.11812886615634582,-0.28770691313846575,0.10989010989010989,MER0204300,Peptidase Genes
0.1661992191011944,0.10772643139820944,0.3956043956043956,MER0204479,Peptidase Genes
-0.39246980208669585,0.15871791804920096,0.016983016983016984,MER0204744,Peptidase Genes
0,0,1,MER0204750,Peptidase Genes
0.460653225829773,-0.1820243192947571,0.002997002997002997,MER0204874,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0206274,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0208717,Peptidase Genes
-0.20936640656580924,-0.7034016217725411,9.99000999000999e-4,MER0208727,Peptidase Genes
0.18505492210196345,0.07669675332279335,0.35564435564435565,MER0208732,Peptidase Genes
-0.5015678721938802,0.4693000911415336,9.99000999000999e-4,MER0208814,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0208876,Peptidase Genes
0.02766948375438411,-0.20347453508630114,0.4175824175824176,MER0208952,Peptidase Genes
-0.33760051346449815,0.8147474302477875,9.99000999000999e-4,MER0209012,Peptidase Genes
0.08142299192868789,-0.018067571914087654,0.8491508491508492,MER0209015,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0209069,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0209073,Peptidase Genes
-0.37556603362506646,-0.5202836935739749,9.99000999000999e-4,MER0209177,Peptidase Genes
0.5311661574851603,-0.476246356426196,9.99000999000999e-4,MER0209188,Peptidase Genes
-0.29357244587514336,0.8338665785999133,9.99000999000999e-4,MER0209249,Peptidase Genes
-0.1625010239821012,-0.5248082506564997,0.001998001998001998,MER0209297,Peptidase Genes
-0.6051461846002666,0.7466410309376503,9.99000999000999e-4,MER0209306,Peptidase Genes
-0.5642197749930771,-0.6134807643871244,9.99000999000999e-4,MER0209314,Peptidase Genes
-0.0705339198096611,-0.4120463821700063,0.025974025974025976,MER0209348,Peptidase Genes
0.05548533879375481,-0.1430936757680004,0.5204795204795205,MER0209363,Peptidase Genes
-0.10855757023992266,0.1673383738444169,0.3646353646353646,MER0209372,Peptidase Genes
-0.32208774204564766,0.5495463534958236,9.99000999000999e-4,MER0209388,Peptidase Genes
0.05125223220065411,-0.3845590434389023,0.022977022977022976,MER0209434,Peptidase Genes
0.06025683552746296,0.1659490841688703,0.3676323676323676,MER0209576,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0209640,Peptidase Genes
0.05548533879375481,-0.1430936757680004,0.5204795204795205,MER0209656,Peptidase Genes
0.07109242391911916,-0.16220298915038886,0.5764235764235764,MER0209658,Peptidase Genes
-0.25950206507809853,-0.06483578463738063,0.1928071928071928,MER0209705,Peptidase Genes
0.06025278738960502,-0.1367820581831276,0.5354645354645354,MER0209716,Peptidase Genes
-0.6570568348933393,-0.262229926456011,9.99000999000999e-4,MER0209849,Peptidase Genes
-0.17923025658674416,0.10626279188139702,0.3986013986013986,MER0209890,Peptidase Genes
-0.3946805870750287,0.8219130848823937,9.99000999000999e-4,MER0209896,Peptidase Genes
0.13431651420790944,0.07449217639064283,0.4935064935064935,MER0209913,Peptidase Genes
0.0490461931468663,0.039042386087657165,0.929070929070929,MER0209922,Peptidase Genes
-0.39246980208669585,0.15871791804920096,0.016983016983016984,MER0209926,Peptidase Genes
-0.007927394358350952,0.31900786802971653,0.0989010989010989,MER0209954,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0209958,Peptidase Genes
0.060988584487922146,0.03870202805314558,0.8511488511488512,MER0210026,Peptidase Genes
0.07236477739302624,-0.26085042237056616,0.1928071928071928,MER0210071,Peptidase Genes
-0.35838999478865324,-0.8712513146735482,9.99000999000999e-4,MER0210110,Peptidase Genes
-0.479564924108336,0.6098912633016177,9.99000999000999e-4,MER0210128,Peptidase Genes
-0.48133759208058785,0.20561621768434504,0.002997002997002997,MER0210192,Peptidase Genes
-0.6263584952336878,-0.5634804755969194,9.99000999000999e-4,MER0210198,Peptidase Genes
0.05548533879375481,-0.1430936757680004,0.5204795204795205,MER0210258,Peptidase Genes
-0.017377484623546612,0.3269818942281445,0.08391608391608392,MER0210468,Peptidase Genes
-0.13155125834441972,-0.6854089300310322,9.99000999000999e-4,MER0210647,Peptidase Genes
-0.23662635590389033,0.0709692007070546,0.22877122877122877,MER0210656,Peptidase Genes
-0.027669483754384105,0.20347453508630114,0.4175824175824176,MER0210698,Peptidase Genes
-0.03114677311416626,-0.0778292311215606,0.8121878121878122,MER0210715,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0210836,Peptidase Genes
0.6085835749198354,-0.1366025122470608,9.99000999000999e-4,MER0210856,Peptidase Genes
-0.13193871589862605,0.2028546566385194,0.21178821178821178,MER0210920,Peptidase Genes
0,0,1,MER0210961,Peptidase Genes
-0.21617064526936677,0.03579207442091559,0.36363636363636365,MER0210999,Peptidase Genes
-0.27251502117838816,0.18743241387516113,0.08591408591408592,MER0211021,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0211040,Peptidase Genes
-0.12771544994046222,-0.29275233990720073,0.1028971028971029,MER0211072,Peptidase Genes
-0.4438399975619239,-0.637134824728432,9.99000999000999e-4,MER0211078,Peptidase Genes
-0.03228358402205228,0.31254333720732963,0.16583416583416583,MER0211131,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0211137,Peptidase Genes
0,0,1,MER0211167,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0211190,Peptidase Genes
0.12972861555789666,0.025767005772601947,0.7412587412587412,MER0211243,Peptidase Genes
0.19455966244173137,-0.5379949704475875,9.99000999000999e-4,MER0211267,Peptidase Genes
-0.13155125834441972,-0.6854089300310322,9.99000999000999e-4,MER0211309,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0211567,Peptidase Genes
-0.6412254738592086,0.5853567907918497,9.99000999000999e-4,MER0211573,Peptidase Genes
-0.8709804207694619,0.13561141510883917,9.99000999000999e-4,MER0212580,Peptidase Genes
-0.2931892116892624,0.854079749819624,9.99000999000999e-4,MER0212696,Peptidase Genes
0.506915443695073,-0.14491110982011396,0.002997002997002997,MER0212760,Peptidase Genes
0.13133669343790483,0.03998234628989873,0.6833166833166833,MER0212808,Peptidase Genes
-0.03717717096306026,0.06809185865011752,0.8971028971028971,MER0212820,Peptidase Genes
0.009054723176812633,-0.24177897656237324,0.4145854145854146,MER0212828,Peptidase Genes
-0.48715472089165535,-0.7373756450390981,9.99000999000999e-4,MER0212844,Peptidase Genes
-0.6747777726456965,0.17218894314432381,9.99000999000999e-4,MER0212956,Peptidase Genes
-0.4786436827749969,0.13261002805438835,0.002997002997002997,MER0212961,Peptidase Genes
0.011423778375102629,-0.12844814961742518,0.7052947052947053,MER0213052,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0213055,Peptidase Genes
-0.0838692016920142,-0.16805657071525393,0.5384615384615384,MER0213186,Peptidase Genes
-0.7970994304447602,0.4018391900581088,9.99000999000999e-4,MER0213217,Peptidase Genes
-0.003090495529377081,-0.06253762303457142,0.7232767232767233,MER0213252,Peptidase Genes
0,0,1,MER0213330,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0213404,Peptidase Genes
-0.03263694503786679,0.35001329318044094,0.12187812187812187,MER0213492,Peptidase Genes
0.41003208035140687,-0.1554941335826669,0.012987012987012988,MER0213553,Peptidase Genes
-0.4948946549653621,-0.79422444543248,9.99000999000999e-4,MER0213568,Peptidase Genes
-0.09289834028807899,-0.4887138882673246,0.003996003996003996,MER0213591,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0213596,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0213640,Peptidase Genes
-0.005554447370256668,-0.1433784373390447,0.5404595404595405,MER0213666,Peptidase Genes
-0.0705339198096611,-0.4120463821700063,0.025974025974025976,MER0213704,Peptidase Genes
-0.32439563663905985,0.07677374803745117,0.1008991008991009,MER0213759,Peptidase Genes
0.72558173097771,-0.0029496280105806736,9.99000999000999e-4,MER0213780,Peptidase Genes
0.16472918839902803,-0.2567931292380691,0.11488511488511488,MER0213847,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0214181,Peptidase Genes
-0.5349868102434219,-0.5584609551059225,9.99000999000999e-4,MER0214202,Peptidase Genes
-0.19164862828811233,0.46265335743350766,0.001998001998001998,MER0214216,Peptidase Genes
-0.21617064526936677,0.03579207442091559,0.36363636363636365,MER0214225,Peptidase Genes
-0.23662635590389033,0.0709692007070546,0.22877122877122877,MER0214303,Peptidase Genes
-0.18869438741498923,0.1109533096886389,0.36663336663336665,MER0214316,Peptidase Genes
-0.18869438741498923,0.1109533096886389,0.36663336663336665,MER0214327,Peptidase Genes
-0.002707290515475269,0.0731929845891063,1,MER0214348,Peptidase Genes
-0.595215443872647,0.18444550052094674,9.99000999000999e-4,MER0214364,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0214366,Peptidase Genes
-0.7767273808265434,-0.19910147100883008,9.99000999000999e-4,MER0214426,Peptidase Genes
0.1068111754430271,-0.2828655331961235,0.11988011988011989,MER0214461,Peptidase Genes
-0.5668408950821773,0.33478001047004824,9.99000999000999e-4,MER0214476,Peptidase Genes
-0.6538365736457691,-0.2735684204839532,9.99000999000999e-4,MER0214517,Peptidase Genes
-0.11429607453776532,-0.1762549194490155,0.32867132867132864,MER0214560,Peptidase Genes
-0.5152279349277441,0.17222681284428576,0.001998001998001998,MER0214562,Peptidase Genes
-0.024374335403916435,-0.457970519241267,0.013986013986013986,MER0214563,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0214610,Peptidase Genes
-0.38929268448594856,-0.3056760794413693,0.001998001998001998,MER0214668,Peptidase Genes
-0.36049873840571933,0.8786304167592406,9.99000999000999e-4,MER0214723,Peptidase Genes
-0.03263694503786679,0.35001329318044094,0.12187812187812187,MER0214812,Peptidase Genes
0.1492634099193559,-0.11062103444558996,0.4565434565434565,MER0214892,Peptidase Genes
0.06025278738960502,-0.1367820581831276,0.5354645354645354,MER0214912,Peptidase Genes
0.21725682183144804,-0.23176541583301266,0.08091908091908091,MER0214945,Peptidase Genes
0.0638769537861878,-0.14806979645266174,0.42157842157842157,MER0214973,Peptidase Genes
0.05501932473626694,0.150947931142073,0.5964035964035964,MER0215001,Peptidase Genes
-0.1279509759157533,-0.6440218508133417,9.99000999000999e-4,MER0215464,Peptidase Genes
0.09682434707442729,-0.2057404405315488,0.3116883116883117,MER0215484,Peptidase Genes
-0.4282816699345092,0.8288496115182296,9.99000999000999e-4,MER0215489,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0215490,Peptidase Genes
-0.25144706041071113,0.36731289367878234,0.01998001998001998,MER0215532,Peptidase Genes
0,0,1,MER0215589,Peptidase Genes
0.767209610780471,-0.488294172396792,9.99000999000999e-4,MER0215809,Peptidase Genes
0.3226541556128714,0.3881559334011498,0.001998001998001998,MER0215822,Peptidase Genes
0.12972861555789666,0.025767005772601947,0.7412587412587412,MER0215846,Peptidase Genes
-0.0131512605573881,-0.13419237798200523,0.6883116883116883,MER0215857,Peptidase Genes
-0.4588199744170253,0.3450959093939248,0.001998001998001998,MER0216173,Peptidase Genes
0.0013592476694585217,-0.09607513202644102,0.7792207792207793,MER0216182,Peptidase Genes
-0.0705339198096611,-0.4120463821700063,0.025974025974025976,MER0216819,Peptidase Genes
0.10926518701354232,-0.04309331705722093,0.9630369630369631,MER0217848,Peptidase Genes
-0.6361924233745289,0.2536982253290667,9.99000999000999e-4,MER0219597,Peptidase Genes
-0.15196419553663057,-0.7590257359839641,9.99000999000999e-4,MER0219599,Peptidase Genes
-0.07498879136404198,0.7125959199845907,9.99000999000999e-4,MER0219758,Peptidase Genes
-0.03263694503786679,0.35001329318044094,0.12187812187812187,MER0220219,Peptidase Genes
-0.17850013153429667,0.17299765319150523,0.2177822177822178,MER0220356,Peptidase Genes
-0.10519118757281996,-0.5630466994554344,0.001998001998001998,MER0220622,Peptidase Genes
0.4634722092530019,-0.20652545796604443,9.99000999000999e-4,MER0220675,Peptidase Genes
-0.013606254088092047,-0.1534000566581578,0.4745254745254745,MER0220712,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0220952,Peptidase Genes
-0.3088696561960581,0.06835544700377018,0.11388611388611389,MER0221129,Peptidase Genes
0.20543233194283766,-0.07786215678331834,0.4115884115884116,MER0221966,Peptidase Genes
-0.07687825072232883,-0.3755727014782889,0.04295704295704296,MER0223378,Peptidase Genes
-0.6552173111016378,-0.007009394050927373,9.99000999000999e-4,MER0224069,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0224197,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0224206,Peptidase Genes
-0.499606836656998,0.5883534325176805,9.99000999000999e-4,MER0224763,Peptidase Genes
-0.049373352915389544,-0.15942082770922503,0.5724275724275725,MER0224765,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0226291,Peptidase Genes
0.5584225848931863,-0.28141464238637987,9.99000999000999e-4,MER0227252,Peptidase Genes
0.39060604740315,-0.30021760452711377,0.005994005994005994,MER0228072,Peptidase Genes
-0.06631393730080949,0.6062859748644533,9.99000999000999e-4,MER0228152,Peptidase Genes
-0.21402437911815675,0.6323807578616921,9.99000999000999e-4,MER0228619,Peptidase Genes
-0.0714201490191016,-0.30621380852860197,0.14185814185814186,MER0228634,Peptidase Genes
-0.24107402205419912,-0.30261884980531567,0.03196803196803197,MER0228745,Peptidase Genes
-0.39486045107772416,0.13559307887532954,0.01898101898101898,MER0228749,Peptidase Genes
0.9068583033683345,-0.2729983546720787,9.99000999000999e-4,MER0228949,Peptidase Genes
-0.19673538219893164,-0.7136082348574311,9.99000999000999e-4,MER0228953,Peptidase Genes
-0.7491460264346926,0.2847792216426054,9.99000999000999e-4,MER0229183,Peptidase Genes
0.17906636184735863,-0.1481382427768611,0.2937062937062937,MER0229521,Peptidase Genes
0.0638769537861878,-0.14806979645266174,0.42157842157842157,MER0229872,Peptidase Genes
-0.24807132264409865,-0.34068783919534357,0.026973026973026972,MER0231197,Peptidase Genes
-0.21516349601205323,0.05941791679789176,0.3336663336663337,MER0231280,Peptidase Genes
-0.04647803579606402,0.1981712113936538,0.3916083916083916,MER0231449,Peptidase Genes
-0.6099852481435941,-0.0646691838332459,9.99000999000999e-4,MER0231598,Peptidase Genes
0.285168691534085,0.05018188340536641,0.12287712287712288,MER0231866,Peptidase Genes
0.14169876226456124,-0.05752947492327095,0.6403596403596403,MER0232538,Peptidase Genes
0.00154999118349753,0.19878303351500817,0.3926073926073926,MER0234725,Peptidase Genes
-0.5034822579961047,0.1980038966133338,0.002997002997002997,MER0235798,Peptidase Genes
0.48990228181344914,-0.3964496782713219,9.99000999000999e-4,MER0236039,Peptidase Genes
-0.06776322699855168,0.2367475249667256,0.2087912087912088,MER0236499,Peptidase Genes
0.0266686806715474,-0.1373868894758152,0.7342657342657343,MER0237480,Peptidase Genes
0.09326557163643939,-0.20775863825504756,0.2777222777222777,MER0237635,Peptidase Genes
0.06025278738960502,-0.1367820581831276,0.5354645354645354,MER0237905,Peptidase Genes
-0.15368992994228886,-0.038011298532026366,0.42857142857142855,MER0238014,Peptidase Genes
0.057999887018568515,-0.18417547288083633,0.4515484515484515,MER0238105,Peptidase Genes
-0.23662635590389033,0.0709692007070546,0.22877122877122877,MER0238159,Peptidase Genes
0.08069982269100376,0.21393490171545307,0.2817182817182817,MER0238341,Peptidase Genes
0.3555182354157911,0.16763992608315803,0.03396603396603397,MER0239044,Peptidase Genes
-0.013598793423177337,-0.2117430873758253,0.2887112887112887,MER0239537,Peptidase Genes
