Query	Reference	ANI	QueryAligned
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG2049.cds_from_genomic.fa	76.7253551183686	234000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG710.cds_from_genomic.fa	76.7975402090437	276000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG712.cds_from_genomic.fa	76.575251755697	255000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG721.cds_from_genomic.fa	76.631020472695	249000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG726.cds_from_genomic.fa	76.9563058732992	255000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG730.cds_from_genomic.fa	76.919544696833	255000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG731.cds_from_genomic.fa	77.173211216615	294000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG733.cds_from_genomic.fa	77.3042135336141	288000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG736.cds_from_genomic.fa	77.1689104086282	288000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG742.cds_from_genomic.fa	77.1538640362748	267000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	ICBG751.cds_from_genomic.fa	77.3404340574351	273000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	LGSR00000000.cds_from_genomic.fa	77.1908356233114	261000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	NIGB00000000.cds_from_genomic.fa	76.8509429923149	300000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	NIGC00000000.cds_from_genomic.fa	77.5301831231891	249000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	NIGD00000000.cds_from_genomic.fa	76.944689878995	267000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	NQYQ00000000.cds_from_genomic.fa	77.495558015124	243000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	NQYR00000000.cds_from_genomic.fa	77.51995749031	240000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	NQYS00000000.cds_from_genomic.fa	77.0362576003221	276000
GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	SPDT00000000.1_genomic.cds_from_genomic.fa	77.2202464001817	459000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_000167675.2_v2.0_cds_from_genomic.fna	80.2129404091276	1314000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	82.0491219669235	1707000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	80.7404326472128	1461000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	80.1891062621882	1341000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	81.6557965798008	1755000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	80.1991153330411	1389000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	80.5907338475707	1551000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	81.5628339208205	1698000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	81.5870559837646	1629000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_002894145.1_Tr1_cds_from_genomic.fna	81.6437233201123	1698000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	80.5514199983727	1485000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	81.5834570382386	1662000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	80.9378641350866	1581000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	80.3248549432897	1365000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_003025155.1_Trilo3_cds_from_genomic.fna	79.8262080468335	1230000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.4741330768817	399000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	81.6110258523315	1845000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	GCA_011799845.1.cds_from_genomic.fa	77.3950675808693	435000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG1054.cds_from_genomic.fa	77.338463018711	357000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG1065.cds_from_genomic.fa	77.5180775431104	294000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG1075.cds_from_genomic.fa	77.4995595881313	297000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG1096.cds_from_genomic.fa	77.5182761396772	327000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG2046.cds_from_genomic.fa	77.5108799908811	255000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG2047.cds_from_genomic.fa	77.0105585024457	282000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG2048.cds_from_genomic.fa	77.3026423829019	276000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG2049.cds_from_genomic.fa	77.006513035108	276000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG710.cds_from_genomic.fa	77.0946941100887	306000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG712.cds_from_genomic.fa	77.0377080730265	297000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG721.cds_from_genomic.fa	77.1194043394436	276000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG726.cds_from_genomic.fa	77.4597179420975	351000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG730.cds_from_genomic.fa	77.3191673602822	285000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG731.cds_from_genomic.fa	77.2549564453827	372000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG733.cds_from_genomic.fa	77.7060857073477	336000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG736.cds_from_genomic.fa	77.2265655397288	357000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG742.cds_from_genomic.fa	77.6620607766998	306000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	ICBG751.cds_from_genomic.fa	77.6301859581026	342000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	LGSR00000000.cds_from_genomic.fa	77.9940522135562	270000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	NIGB00000000.cds_from_genomic.fa	77.7989453631668	324000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	NIGC00000000.cds_from_genomic.fa	77.5921199932529	345000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	NIGD00000000.cds_from_genomic.fa	77.2207929135203	339000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	NQYQ00000000.cds_from_genomic.fa	77.5485345064116	339000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	NQYR00000000.cds_from_genomic.fa	77.6645300816226	339000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	NQYS00000000.cds_from_genomic.fa	77.7932554378422	303000
GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	SPDT00000000.1_genomic.cds_from_genomic.fa	77.7821896132359	549000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_000167675.2_v2.0_cds_from_genomic.fna	81.3306650871532	1521000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	87.2702792755596	2157000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	80.0025008970786	1335000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	81.3426550371832	1548000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	94.6877746901891	2430000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	81.2102175873279	1518000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	79.8713559072756	1320000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	95.2239006325066	2367000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	99.8029660171648	2622000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_002894145.1_Tr1_cds_from_genomic.fna	92.8771707434458	2256000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	79.93871731917	1299000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	81.5876557678045	1716000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	80.1799955449356	1482000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	81.5448781174368	1563000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_003025155.1_Trilo3_cds_from_genomic.fna	80.7768275703543	1458000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.2551943486085	372000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	95.3762506162136	2673000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	GCA_011799845.1.cds_from_genomic.fa	77.5011674358526	387000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG1054.cds_from_genomic.fa	77.388286356601	330000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG1065.cds_from_genomic.fa	77.0919072657189	330000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG1075.cds_from_genomic.fa	76.9161457561935	354000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG1096.cds_from_genomic.fa	77.4590522055346	339000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG2046.cds_from_genomic.fa	77.1780028497926	315000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG2047.cds_from_genomic.fa	76.8548612820586	279000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG2048.cds_from_genomic.fa	77.6232739046062	276000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG2049.cds_from_genomic.fa	76.9341670130921	282000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG710.cds_from_genomic.fa	77.0788223226137	309000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG712.cds_from_genomic.fa	77.5906571354675	315000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG721.cds_from_genomic.fa	77.6146642777945	294000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG726.cds_from_genomic.fa	77.3599034715339	345000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG730.cds_from_genomic.fa	77.4145197943154	303000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG731.cds_from_genomic.fa	77.4638888822681	351000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG733.cds_from_genomic.fa	77.3904449086957	354000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG736.cds_from_genomic.fa	77.5167874930788	336000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG742.cds_from_genomic.fa	77.8559638021089	315000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	ICBG751.cds_from_genomic.fa	77.4115241873055	372000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	LGSR00000000.cds_from_genomic.fa	77.7776557812866	285000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	NIGB00000000.cds_from_genomic.fa	77.5457726429448	351000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	NIGC00000000.cds_from_genomic.fa	77.8258467818508	327000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	NIGD00000000.cds_from_genomic.fa	77.1734982541588	345000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	NQYQ00000000.cds_from_genomic.fa	77.8430409449673	315000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	NQYR00000000.cds_from_genomic.fa	77.7919962890934	324000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	NQYS00000000.cds_from_genomic.fa	77.5177009273348	321000
GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	SPDT00000000.1_genomic.cds_from_genomic.fa	77.4746592978212	516000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_000167675.2_v2.0_cds_from_genomic.fna	79.1640354907278	1065000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	80.6330465679702	1443000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	88.4204290030531	2079000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	79.2058430917347	1086000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	80.067452663538	1407000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	78.9386994702127	1137000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	88.0530756594151	2157000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	80.2656405100157	1407000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	80.0854867478244	1449000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_002894145.1_Tr1_cds_from_genomic.fna	80.2169561385918	1368000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	88.2192979519267	2052000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	81.0071830460761	1575000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	80.102107198398	1500000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	79.0934783047859	1134000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_003025155.1_Trilo3_cds_from_genomic.fna	78.9722401844558	963000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.446968414259	342000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	80.1529122513805	1518000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	GCA_011799845.1.cds_from_genomic.fa	77.2280424935643	360000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG1054.cds_from_genomic.fa	76.7205304784487	246000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG1065.cds_from_genomic.fa	76.8192970903161	207000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG1075.cds_from_genomic.fa	76.7650919897646	225000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG1096.cds_from_genomic.fa	77.1593357051001	252000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG2046.cds_from_genomic.fa	77.2413881637375	279000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG2047.cds_from_genomic.fa	76.4665070314836	213000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG2048.cds_from_genomic.fa	76.8182528003575	267000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG2049.cds_from_genomic.fa	76.5275239328834	213000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG710.cds_from_genomic.fa	76.7456761079484	201000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG712.cds_from_genomic.fa	76.8815761276271	264000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG721.cds_from_genomic.fa	76.9552397154856	219000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG726.cds_from_genomic.fa	76.7615974586377	237000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG730.cds_from_genomic.fa	76.9594575237042	219000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG731.cds_from_genomic.fa	77.3050046421738	258000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG733.cds_from_genomic.fa	77.1487325491688	258000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG736.cds_from_genomic.fa	77.2064373400956	249000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG742.cds_from_genomic.fa	77.1780324575093	231000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	ICBG751.cds_from_genomic.fa	76.921904339465	276000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	LGSR00000000.cds_from_genomic.fa	77.2185376523093	231000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	NIGB00000000.cds_from_genomic.fa	77.0344160830995	261000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	NIGC00000000.cds_from_genomic.fa	77.227478471237	237000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	NIGD00000000.cds_from_genomic.fa	76.6684399890474	210000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	NQYQ00000000.cds_from_genomic.fa	77.2447170950993	228000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	NQYR00000000.cds_from_genomic.fa	77.303516656756	234000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	NQYS00000000.cds_from_genomic.fa	77.3320237403335	240000
GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	SPDT00000000.1_genomic.cds_from_genomic.fa	77.1211273244024	483000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_000167675.2_v2.0_cds_from_genomic.fna	88.9620181665807	1965000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	82.0613159459275	1599000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	79.3428656971149	1137000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	88.890003885069	2007000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	81.5555924839778	1557000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	88.9889281958553	1947000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_001481775.2_TGAM01v2_cds_from_genomic.fna	79.2949498673813	1149000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_002022785.1_ASM202278v1_cds_from_genomic.fna	81.5603121841091	1551000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_002838845.1_ASM283884v1_cds_from_genomic.fna	81.528221963747	1557000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_002894145.1_Tr1_cds_from_genomic.fna	81.9760652157713	1518000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_002894205.1_A5MHv2.1_cds_from_genomic.fna	79.2273916645369	1116000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_003012105.1_Trichoderma_arundinaceum_IBT40837_contigs_cds_from_genomic.fna	80.4599682908989	1353000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_003025095.1_Triha_v1.0_cds_from_genomic.fna	81.4980421830227	1593000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_003025105.1_Trias_v._1.0_cds_from_genomic.fna	79.2413724116912	1131000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_003025155.1_Trilo3_cds_from_genomic.fna	88.6327838848557	1899000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_004303015.1_ASM430301v1_genomic.cds_from_genomic.fa	77.1002558489098	333000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_011066345.1_CFAM422_1.0_cds_from_genomic.fna	81.4833653196059	1635000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	GCA_011799845.1.cds_from_genomic.fa	77.1987433269001	360000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG1054.cds_from_genomic.fa	78.0757572150761	561000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG1065.cds_from_genomic.fa	78.0875090861765	495000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG1075.cds_from_genomic.fa	78.2317055507264	486000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG1096.cds_from_genomic.fa	78.5975646023259	534000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG2046.cds_from_genomic.fa	77.6935575152483	339000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG2047.cds_from_genomic.fa	77.1708119592162	351000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG2048.cds_from_genomic.fa	77.3285606771514	351000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG2049.cds_from_genomic.fa	77.1345139281037	366000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG710.cds_from_genomic.fa	78.0944611062904	486000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG712.cds_from_genomic.fa	77.6751084801409	495000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG721.cds_from_genomic.fa	77.8575826334821	432000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG726.cds_from_genomic.fa	77.9944351022343	564000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG730.cds_from_genomic.fa	77.9738176051589	477000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG731.cds_from_genomic.fa	78.4125136800835	570000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG733.cds_from_genomic.fa	78.5079961495324	546000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG736.cds_from_genomic.fa	78.4666187801951	543000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG742.cds_from_genomic.fa	78.4760192046058	531000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	ICBG751.cds_from_genomic.fa	78.5271719535171	567000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	LGSR00000000.cds_from_genomic.fa	78.7731006279258	474000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	NIGB00000000.cds_from_genomic.fa	78.5021345508637	573000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	NIGC00000000.cds_from_genomic.fa	78.6437924372881	516000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	NIGD00000000.cds_from_genomic.fa	78.1995260070405	519000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	NQYQ00000000.cds_from_genomic.fa	78.6453879470695	498000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	NQYR00000000.cds_from_genomic.fa	78.7748829365426	510000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	NQYS00000000.cds_from_genomic.fa	78.5517173364999	519000
GCA_003025115.1_Trici_v4.0_cds_from_genomic.fna	SPDT00000000.1_genomic.cds_from_genomic.fa	77.4051341885545	465000
GCA_003025155.1_Trilo3_cds_from_genomic.fna	GCA_000167675.2_v2.0_cds_from_genomic.fna	89.5039550779444	1890000
GCA_003025155.1_Trilo3_cds_from_genomic.fna	GCA_000170995.2_TRIVI_v2.0_cds_from_genomic.fna	81.182685100384	1470000
GCA_003025155.1_Trilo3_cds_from_genomic.fna	GCA_000171015.2_TRIAT_v2.0_cds_from_genomic.fna	79.1901640102168	942000
GCA_003025155.1_Trilo3_cds_from_genomic.fna	GCA_000513815.1_TrireRUTC30_1_cds_from_genomic.fna	89.5096489116536	1932000
GCA_003025155.1_Trilo3_cds_from_genomic.fna	GCA_000988865.1_ASM98886v1_cds_from_genomic.fna	80.7881058172245	1392000
GCA_003025155.1_Trilo3_cds_from_genomic.fna	GCA_001050175.1_Tpara_v1.0_cds_from_genomic.fna	89.5250737075192	1917000
