Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
maker-NODE_73_length_140107_cov_62.583505-augustus-gene-0.41-mRNA-1	GT39(61-299)	GT39	GT39	N	3
maker-NODE_76_length_131878_cov_58.995393-augustus-gene-0.12-mRNA-1	GH76(30-399)	GH76	GH76	N	3
maker-NODE_76_length_131878_cov_58.995393-augustus-gene-0.2-mRNA-1	GH16(134-422)	GH16	GH16	N	3
maker-NODE_76_length_131878_cov_58.995393-augustus-gene-0.21-mRNA-1	GT32(116-195)	GT32	GT32	N	3
maker-NODE_77_length_131559_cov_51.652878-augustus-gene-0.43-mRNA-1	GT90(599-868)	GT90	GT90	N	3
maker-NODE_7_length_390667_cov_62.570321-augustus-gene-0.25-mRNA-1	GT69(124-399)	GT69	GT69	N	3
maker-NODE_7_length_390667_cov_62.570321-augustus-gene-2.25-mRNA-1	GH36(37-719)	GH36	GH36	N	3
maker-NODE_87_length_121410_cov_62.417247-augustus-gene-0.37-mRNA-1	CE5(77-245)	CE5	N	N	2
maker-NODE_91_length_118097_cov_55.622260-augustus-gene-0.7-mRNA-1	GT69(126-397)	GT69	GT69	N	3
maker-NODE_9_length_360801_cov_59.734333-augustus-gene-0.29-mRNA-1	AA7(161-368)	AA7	N	N	2
maker-NODE_9_length_360801_cov_59.734333-augustus-gene-0.38-mRNA-1	CE10(213-488)	N	N	N	1
maker-NODE_9_length_360801_cov_59.734333-augustus-gene-1.22-mRNA-1	GH92(285-793)	GH92	GH92	N	3
maker-NODE_9_length_360801_cov_59.734333-augustus-gene-1.25-mRNA-1	GH16(77-219)	GH16	N	N	2
maker-NODE_202_length_41481_cov_53.830488-augustus-gene-0.4-mRNA-1	N	GH0	GH0	N	2
maker-NODE_252_length_19657_cov_57.417358-augustus-gene-0.8-mRNA-1	N	GH2	GH2	N	2
augustus_masked-NODE_285_length_7616_cov_55.375751-processed-gene-0.0-mRNA-1	N	GH17	GH17	N	2
augustus_masked-NODE_201_length_44095_cov_56.385053-processed-gene-0.8-mRNA-1	N	GH17	N	N	1
maker-NODE_46_length_173807_cov_59.870970-augustus-gene-0.27-mRNA-1	N	GH18+CBM2	N	N	1
maker-NODE_165_length_63921_cov_59.995423-augustus-gene-0.13-mRNA-1	N	GH23	N	N	1
maker-NODE_89_length_118366_cov_56.555502-augustus-gene-0.1-mRNA-1	N	GH23	N	N	1
maker-NODE_149_length_76340_cov_58.455054-augustus-gene-0.13-mRNA-1	N	GH36	GH36	N	2
maker-NODE_85_length_124413_cov_51.789373-augustus-gene-0.35-mRNA-1	N	GH63	GH63	N	2
augustus_masked-NODE_103_length_111850_cov_63.014983-processed-gene-0.39-mRNA-1	N	AA2	AA2	N	2
maker-NODE_4_length_411546_cov_58.313316-augustus-gene-2.34-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_214_length_35166_cov_63.145324-processed-gene-0.20-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_77_length_131559_cov_51.652878-processed-gene-0.15-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_55_length_165849_cov_59.272752-processed-gene-0.15-mRNA-1	N	AA8	N	N	1
maker-NODE_60_length_155630_cov_57.454126-augustus-gene-0.52-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_76_length_131878_cov_58.995393-processed-gene-0.26-mRNA-1	N	GT0	GT0	N	2
maker-NODE_66_length_147406_cov_59.785699-augustus-gene-0.54-mRNA-1	N	GT0	N	N	1
maker-NODE_93_length_116955_cov_59.419060-augustus-gene-0.34-mRNA-1	N	GT2	GT2	N	2
maker-NODE_5_length_406391_cov_59.664661-augustus-gene-3.35-mRNA-1	N	GT2	GT2	N	2
maker-NODE_71_length_145085_cov_54.776680-augustus-gene-0.55-mRNA-1	N	GT2	GT2	N	2
maker-NODE_94_length_116752_cov_56.639666-augustus-gene-0.8-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_94_length_116752_cov_56.639666-processed-gene-0.35-mRNA-1	N	GT2	GT2	N	2
maker-NODE_202_length_41481_cov_53.830488-augustus-gene-0.3-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_17_length_271234_cov_58.796328-processed-gene-1.60-mRNA-1	N	GT31	GT31	N	2
maker-NODE_65_length_148125_cov_52.245044-augustus-gene-0.42-mRNA-1	N	GT31	GT31	N	2
augustus_masked-NODE_84_length_124438_cov_56.501621-processed-gene-0.5-mRNA-1	N	GT41	GT41	N	2
augustus_masked-NODE_24_length_223128_cov_59.763692-processed-gene-0.19-mRNA-1	N	GT43	N	N	1
augustus_masked-NODE_116_length_99166_cov_59.501631-processed-gene-0.15-mRNA-1	N	GT61	N	N	1
maker-NODE_86_length_123384_cov_59.535515-augustus-gene-0.48-mRNA-1	N	GT87	N	N	1
augustus_masked-NODE_134_length_85007_cov_50.121795-processed-gene-0.12-mRNA-1	N	GT87	N	N	1
maker-NODE_30_length_201833_cov_57.581872-augustus-gene-1.19-mRNA-1	N	CBM50	N	N	1
augustus_masked-NODE_51_length_169080_cov_54.700426-processed-gene-0.18-mRNA-1	N	CBM50	N	N	1
augustus_masked-NODE_90_length_118339_cov_56.836709-processed-gene-0.37-mRNA-1	N	N	GH18	N	1
augustus_masked-NODE_154_length_70323_cov_59.754017-processed-gene-0.26-mRNA-1	N	N	GH71	N	1
maker-NODE_89_length_118366_cov_56.555502-augustus-gene-0.11-mRNA-1	N	N	GT2	N	1
maker-NODE_65_length_148125_cov_52.245044-augustus-gene-0.46-mRNA-1	N	N	GH78+GH79	N	1
maker-NODE_20_length_254254_cov_58.988368-augustus-gene-1.58-mRNA-1	N	N	GH133+GH13_25	N	1
augustus_masked-NODE_6_length_405600_cov_57.965645-processed-gene-3.39-mRNA-1	N	N	GT0	N	1
augustus_masked-NODE_24_length_223128_cov_59.763692-processed-gene-0.18-mRNA-1	N	N	GH93	N	1
augustus_masked-NODE_7_length_390667_cov_62.570321-processed-gene-0.22-mRNA-1	N	N	GT0+GT7	N	1
augustus_masked-NODE_273_length_12777_cov_51.664743-processed-gene-0.0-mRNA-1	N	N	GT2	N	1
augustus_masked-NODE_81_length_127708_cov_51.844232-processed-gene-0.2-mRNA-1	N	N	GT31	N	1
maker-NODE_22_length_229101_cov_58.396399-augustus-gene-1.56-mRNA-1	N	N	AA1	N	1
maker-NODE_212_length_36096_cov_61.898802-augustus-gene-0.16-mRNA-1	N	N	GT0+GT7	N	1
augustus_masked-NODE_57_length_161808_cov_61.150673-processed-gene-0.3-mRNA-1	N	N	GH18	N	1
augustus_masked-NODE_57_length_161808_cov_61.150673-processed-gene-0.10-mRNA-1	N	N	GH43_21	N	1
maker-NODE_3_length_417995_cov_62.188878-augustus-gene-1.2-mRNA-1	N	N	AA1	N	1
maker-NODE_18_length_263919_cov_58.511937-augustus-gene-0.25-mRNA-1	N	N	GT2	N	1
augustus_masked-NODE_105_length_108229_cov_59.365007-processed-gene-0.19-mRNA-1	N	N	AA1	N	1
augustus_masked-NODE_87_length_121410_cov_62.417247-processed-gene-0.13-mRNA-1	N	N	GT22	N	1
augustus_masked-NODE_37_length_197750_cov_33.931511-processed-gene-0.12-mRNA-1	N	N	GT30	N	1
maker-NODE_184_length_54030_cov_60.304658-augustus-gene-0.5-mRNA-1	N	N	GH132	N	1
maker-NODE_8_length_366918_cov_58.761630-augustus-gene-2.47-mRNA-1	N	N	GH71	N	1
maker-NODE_153_length_70381_cov_57.988599-augustus-gene-0.10-mRNA-1	N	N	GT31	N	1
