Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
snap_masked-NODE_6_length_135386_cov_13.670565-processed-gene-0.4-mRNA-1	CE10(42-349)	N	N	N	1
snap_masked-NODE_74_length_66174_cov_12.947734-processed-gene-0.9-mRNA-1	GH31(382-834)	GH31	GH31	N	3
snap_masked-NODE_80_length_63476_cov_12.447110-processed-gene-0.120-mRNA-1	GH92(256-769)	GH92	GH92	N	3
snap_masked-NODE_89_length_59892_cov_13.131783-processed-gene-0.3-mRNA-1	GH18(88-417)	GH18	N	N	2
snap_masked-NODE_96_length_56900_cov_13.689571-processed-gene-0.10-mRNA-1	GH47(43-518)	GH47	GH47	N	3
maker-NODE_185_length_38646_cov_13.985981-augustus-gene-0.23-mRNA-1	N	GH0	GH0	N	2
maker-NODE_575_length_12604_cov_13.146990-snap-gene-0.8-mRNA-1	N	GH0	N	N	1
maker-NODE_154_length_43108_cov_13.817105-augustus-gene-0.30-mRNA-1	N	GH0	N	N	1
maker-NODE_38_length_83942_cov_15.047020-augustus-gene-0.32-mRNA-1	N	GH3	GH3	N	2
snap_masked-NODE_68_length_67005_cov_14.686115-processed-gene-0.105-mRNA-1	N	GH16	N	N	1
augustus_masked-NODE_461_length_17459_cov_15.514828-processed-gene-0.1-mRNA-1	N	GH17	GH17	N	2
augustus_masked-NODE_173_length_39914_cov_12.836856-processed-gene-0.19-mRNA-1	N	GH17	N	N	1
maker-NODE_607_length_11379_cov_11.639975-snap-gene-0.1-mRNA-1	N	GH18	N	N	1
augustus_masked-NODE_518_length_14806_cov_12.862797-processed-gene-0.5-mRNA-1	N	GH36	GH36	N	2
maker-NODE_868_length_5207_cov_11.756890-snap-gene-0.13-mRNA-1	N	GH63	GH63	N	2
snap_masked-NODE_127_length_47651_cov_12.788486-processed-gene-0.1-mRNA-1	N	AA1	AA1	N	2
maker-NODE_37_length_84171_cov_14.626077-snap-gene-0.251-mRNA-1	N	AA2	AA2	N	2
augustus_masked-NODE_73_length_66233_cov_14.077270-processed-gene-0.171-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_152_length_43284_cov_14.262599-processed-gene-0.10-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_54_length_73723_cov_13.544432-processed-gene-0.28-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_63_length_69023_cov_13.729505-processed-gene-0.204-mRNA-1	N	GT0	GT0	N	2
maker-NODE_28_length_92642_cov_12.769562-augustus-gene-0.301-mRNA-1	N	GT2	GT2	N	2
maker-NODE_493_length_15895_cov_14.096334-snap-gene-0.0-mRNA-1	N	GT2	GT2	N	2
maker-NODE_1_length_178588_cov_14.108595-snap-gene-0.17-mRNA-1	N	GT2	GT2	N	2
maker-NODE_1_length_178588_cov_14.108595-snap-gene-0.3-mRNA-1	N	GT2	GT2	N	2
maker-NODE_899_length_4909_cov_14.332079-snap-gene-0.0-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_41_length_82131_cov_12.159053-processed-gene-0.116-mRNA-1	N	GT31	GT31	N	2
maker-NODE_145_length_44232_cov_13.706564-augustus-gene-0.29-mRNA-1	N	GT41	GT41	N	2
augustus_masked-NODE_287_length_28588_cov_13.362601-processed-gene-0.47-mRNA-1	N	GT61	N	N	1
maker-NODE_56_length_72751_cov_14.766964-snap-gene-0.57-mRNA-1	N	GT87	N	N	1
snap_masked-NODE_858_length_5367_cov_14.118130-processed-gene-0.9-mRNA-1	N	CBM50	N	N	1
snap_masked-NODE_208_length_35719_cov_13.496825-processed-gene-0.6-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_253_length_31496_cov_14.718576-augustus-gene-0.22-mRNA-1	N	N	GH43_21	N	1
maker-NODE_88_length_60635_cov_13.468847-snap-gene-0.136-mRNA-1	N	N	GT31	N	1
augustus_masked-NODE_3_length_155132_cov_13.519809-processed-gene-0.291-mRNA-1	N	N	GT2	N	1
maker-NODE_125_length_48298_cov_12.624525-snap-gene-0.109-mRNA-1	N	N	GT30	N	1
maker-NODE_444_length_18087_cov_13.723441-augustus-gene-0.1-mRNA-1	N	N	GH18	N	1
maker-NODE_109_length_52329_cov_12.800084-augustus-gene-0.3-mRNA-1	N	N	GH133+GH13_25	N	1
maker-NODE_22_length_97629_cov_13.701452-augustus-gene-0.200-mRNA-1	N	N	AA1	N	1
snap_masked-NODE_223_length_34192_cov_12.688948-processed-gene-0.99-mRNA-1	N	N	CBM48	N	1
maker-NODE_237_length_33112_cov_13.325148-snap-gene-0.1-mRNA-1	N	N	GH93	N	1
augustus_masked-NODE_36_length_87924_cov_14.182546-processed-gene-0.190-mRNA-1	N	N	GH18	N	1
maker-NODE_95_length_57459_cov_14.143550-augustus-gene-0.32-mRNA-1	N	N	GT0	N	1
maker-NODE_271_length_29895_cov_13.741702-snap-gene-0.78-mRNA-1	N	N	GH132	N	1
snap_masked-NODE_711_length_8354_cov_11.843564-processed-gene-0.5-mRNA-1	N	N	AA1	N	1
augustus_masked-NODE_73_length_66233_cov_14.077270-processed-gene-0.167-mRNA-1	N	N	CE4	N	1
maker-NODE_581_length_12333_cov_7.062674-snap-gene-0.0-mRNA-1	N	N	GT31	N	1
augustus_masked-NODE_975_length_4027_cov_12.880000-processed-gene-0.11-mRNA-1	N	N	GH71	N	1
augustus_masked-NODE_530_length_14212_cov_12.020376-processed-gene-0.4-mRNA-1	N	N	GT0+GT7	N	1
snap_masked-NODE_605_length_11501_cov_13.866538-processed-gene-0.4-mRNA-1	N	N	GT0	N	1
augustus_masked-NODE_638_length_10400_cov_14.383627-processed-gene-0.6-mRNA-1	N	N	GH71	N	1
snap_masked-NODE_938_length_4480_cov_10.249483-processed-gene-0.1-mRNA-1	N	N	GT2	N	1
maker-NODE_47_length_79034_cov_13.049577-snap-gene-0.127-mRNA-1	N	N	GT22	N	1
snap_masked-NODE_1_length_178588_cov_14.108595-processed-gene-0.325-mRNA-1	N	N	GT2	N	1
