Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
maker-NODE_70_length_117109_cov_79.076636-snap-gene-0.21-mRNA-1	N	GH0	GH0	N	2
augustus_masked-NODE_58_length_129570_cov_78.101744-processed-gene-0.2-mRNA-1	N	GH17	GH17	N	2
snap_masked-NODE_157_length_48936_cov_69.525456-processed-gene-0.58-mRNA-1	N	GH17	N	N	1
snap_masked-NODE_48_length_145549_cov_74.379929-processed-gene-0.111-mRNA-1	N	GH23	N	N	1
maker-NODE_1_length_883239_cov_54.878836-augustus-gene-4.210-mRNA-1	N	GH23	N	N	1
augustus_masked-NODE_107_length_80734_cov_75.182404-processed-gene-0.149-mRNA-1	N	GH23	N	N	1
maker-NODE_135_length_61921_cov_80.554504-augustus-gene-0.74-mRNA-1	N	GH29	N	N	1
augustus_masked-NODE_59_length_128781_cov_65.042533-processed-gene-0.214-mRNA-1	N	GH31	GH31	N	2
maker-NODE_112_length_79540_cov_70.761588-snap-gene-0.202-mRNA-1	N	GH36	GH36	N	2
maker-NODE_102_length_82259_cov_77.195989-snap-gene-0.28-mRNA-1	N	AA2	AA2	N	2
maker-NODE_118_length_75508_cov_68.323954-snap-gene-0.177-mRNA-1	N	AA8	N	N	1
maker-NODE_16_length_234203_cov_74.292819-snap-gene-1.350-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_257_length_14018_cov_76.644446-processed-gene-0.5-mRNA-1	N	AA8	N	N	1
maker-NODE_141_length_57858_cov_72.051463-snap-gene-0.50-mRNA-1	N	AA8	N	N	1
maker-NODE_68_length_121991_cov_73.610886-augustus-gene-0.27-mRNA-1	N	PL3	N	N	1
maker-NODE_10_length_298307_cov_73.795379-augustus-gene-1.159-mRNA-1	N	GT0	GT0	N	2
maker-NODE_143_length_56623_cov_64.346449-augustus-gene-0.156-mRNA-1	N	GT1	N	N	1
maker-NODE_108_length_80447_cov_73.749851-augustus-gene-0.323-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_254_length_14941_cov_68.662346-processed-gene-0.47-mRNA-1	N	GT2	GT2	N	2
maker-NODE_1_length_883239_cov_54.878836-augustus-gene-4.195-mRNA-1	N	GT2	GT2	N	2
maker-NODE_1_length_883239_cov_54.878836-augustus-gene-3.254-mRNA-1	N	GT2	GT2	N	2
maker-NODE_70_length_117109_cov_79.076636-augustus-gene-0.6-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_24_length_199484_cov_72.693264-processed-gene-0.401-mRNA-1	N	GT31	GT31	N	2
maker-NODE_7_length_369403_cov_28.743831-snap-gene-2.204-mRNA-1	N	GT41	GT41	N	2
augustus_masked-NODE_164_length_45728_cov_75.738734-processed-gene-0.17-mRNA-1	N	GT61	N	N	1
maker-NODE_22_length_202737_cov_78.199719-snap-gene-0.8-mRNA-1	N	GT87	N	N	1
maker-NODE_16_length_234203_cov_74.292819-snap-gene-0.19-mRNA-1	N	CBM50	N	N	1
augustus_masked-NODE_146_length_55118_cov_74.767416-processed-gene-0.5-mRNA-1	N	N	GH71	N	1
maker-NODE_182_length_37322_cov_59.874392-augustus-gene-0.32-mRNA-1	N	N	GT2	N	1
snap_masked-NODE_11_length_279013_cov_75.597233-processed-gene-0.40-mRNA-1	N	N	GH71	N	1
maker-NODE_93_length_89095_cov_70.836357-augustus-gene-0.13-mRNA-1	N	N	GH18	N	1
snap_masked-NODE_107_length_80734_cov_75.182404-processed-gene-0.0-mRNA-1	N	N	GT2	N	1
snap_masked-NODE_12_length_273513_cov_69.888323-processed-gene-1.395-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_3_length_628226_cov_16.579509-snap-gene-3.12-mRNA-1	N	N	GT31	N	1
maker-NODE_2_length_834423_cov_25.846594-snap-gene-0.10-mRNA-1	N	N	GT30	N	1
maker-NODE_1_length_883239_cov_54.878836-augustus-gene-3.244-mRNA-1	N	N	GT2	N	1
maker-NODE_21_length_204983_cov_73.166083-snap-gene-0.22-mRNA-1	N	N	AA1	N	1
augustus_masked-NODE_133_length_62873_cov_74.211025-processed-gene-0.11-mRNA-1	N	N	AA1	N	1
maker-NODE_4_length_535112_cov_62.228238-snap-gene-1.23-mRNA-1	N	N	GH93	N	1
augustus_masked-NODE_4_length_535112_cov_62.228238-processed-gene-2.46-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_23_length_200172_cov_68.911790-augustus-gene-1.332-mRNA-1	N	N	CBM48	N	1
augustus_masked-NODE_9_length_306979_cov_33.262315-processed-gene-2.20-mRNA-1	N	N	GH18	N	1
maker-NODE_40_length_168875_cov_71.947022-snap-gene-0.402-mRNA-1	N	N	GT0	N	1
maker-NODE_32_length_187929_cov_76.767180-augustus-gene-0.20-mRNA-1	N	N	GH43_21	N	1
maker-NODE_60_length_128121_cov_70.262051-augustus-gene-0.1-mRNA-1	N	N	GT31	N	1
maker-NODE_31_length_188893_cov_70.305044-snap-gene-0.344-mRNA-1	N	N	GH133+GH13_25	N	1
snap_masked-NODE_198_length_32571_cov_76.495623-processed-gene-0.51-mRNA-1	N	N	GT22	N	1
maker-NODE_48_length_145549_cov_74.379929-snap-gene-0.10-mRNA-1	N	N	GH132	N	1
augustus_masked-NODE_48_length_145549_cov_74.379929-processed-gene-0.26-mRNA-1	N	N	AA1	N	1
