Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
snap_masked-NODE_4_length_108151_cov_34.571308-processed-gene-0.25-mRNA-1	GH72(16-332)	GH72	GH72	N	3
snap_masked-NODE_52_length_55260_cov_32.774981-processed-gene-0.30-mRNA-1	GH18(31-268)	GH18	GH18	N	3
snap_masked-NODE_538_length_16311_cov_21.126359-processed-gene-0.16-mRNA-1	GT8(22-223)	GT8	GT8	N	3
snap_masked-NODE_56_length_54593_cov_30.665571-processed-gene-0.14-mRNA-1	AA3(4-532)	AA3	AA3_2	N	3
snap_masked-NODE_576_length_15322_cov_23.851728-processed-gene-0.12-mRNA-1	GH81(69-669)	GH81	GH81	N	3
snap_masked-NODE_663_length_13169_cov_25.721438-processed-gene-0.2-mRNA-1	GH47(96-555)	GH47	GH47	N	3
snap_masked-NODE_67_length_49879_cov_30.297938-processed-gene-0.87-mRNA-1	GH18(10-280)	GH18	GH18	N	3
snap_masked-NODE_68_length_49242_cov_28.368950-processed-gene-0.86-mRNA-1	GT90(639-936)	GT90	GT90	N	3
snap_masked-NODE_693_length_12478_cov_36.034734-processed-gene-0.8-mRNA-1	AA7(129-314)	N	AA7	N	2
snap_masked-NODE_71_length_48321_cov_35.815828-processed-gene-0.49-mRNA-1	CE5(82-251)	CE5	N	N	2
snap_masked-NODE_752_length_11223_cov_30.066420-processed-gene-0.5-mRNA-1	CE5(32-223)	N	N	N	1
snap_masked-NODE_75_length_47475_cov_35.608410-processed-gene-0.92-mRNA-1	GH47(223-948)	GH47	GH47	N	3
snap_masked-NODE_76_length_47363_cov_33.142370-processed-gene-0.2-mRNA-1	GH3(80-293)	GH3	GH3	N	3
snap_masked-NODE_771_length_10787_cov_22.686773-processed-gene-0.2-mRNA-1	GH16(78-225)	GH16	GH16	N	3
snap_masked-NODE_797_length_10403_cov_22.775886-processed-gene-0.13-mRNA-1	GH55(38-780)	GH28+GH55	GH55	N	3
snap_masked-NODE_799_length_10363_cov_26.399375-processed-gene-0.0-mRNA-1	GT32(113-190)	N	N	N	1
snap_masked-NODE_7_length_86764_cov_32.543948-processed-gene-0.204-mRNA-1	GT32(89-172)	GT32	GT32	N	3
snap_masked-NODE_811_length_10121_cov_21.400340-processed-gene-0.1-mRNA-1	CE4(78-207)	CE4	N	N	2
snap_masked-NODE_826_length_9880_cov_32.496975-processed-gene-0.23-mRNA-1	GH18(104-352)	GH18	GH18	N	3
snap_masked-NODE_84_length_44730_cov_35.039437-processed-gene-0.104-mRNA-1	GH2(5-760)	GH2	GH2	N	3
snap_masked-NODE_914_length_8612_cov_35.510784-processed-gene-0.2-mRNA-1	CE15(43-364)	CE15	CBM1+CE15	N	3
snap_masked-NODE_932_length_8370_cov_16.605605-processed-gene-0.11-mRNA-1	GH76(34-406)	GH76	GH76	N	3
snap_masked-NODE_933_length_8349_cov_27.780224-processed-gene-0.0-mRNA-1	GH18(183-516)	GH18	CBM18+GH18	N	3
snap_masked-NODE_99_length_42395_cov_34.351897-processed-gene-0.11-mRNA-1	AA11(20-213)	AA11	N	N	2
snap_masked-NODE_2592_length_752_cov_1.214400-processed-gene-0.20-mRNA-1	N	CE11	N	N	1
snap_masked-NODE_497_length_17543_cov_25.286920-processed-gene-0.41-mRNA-1	N	GH0	GH0	N	2
maker-NODE_112_length_39597_cov_34.469217-snap-gene-0.26-mRNA-1	N	GH0	N	N	1
snap_masked-NODE_682_length_12766_cov_33.932431-processed-gene-0.10-mRNA-1	N	GH17	N	N	1
augustus_masked-NODE_1057_length_6882_cov_16.198520-processed-gene-0.10-mRNA-1	N	GH17	GH17	N	2
snap_masked-NODE_689_length_12590_cov_28.756961-processed-gene-0.21-mRNA-1	N	GH17	N	N	1
maker-NODE_744_length_11360_cov_24.302145-snap-gene-0.1-mRNA-1	N	GH18	GH18	N	2
augustus_masked-NODE_4_length_108151_cov_34.571308-processed-gene-0.298-mRNA-1	N	GH33	N	N	1
maker-NODE_14_length_79530_cov_31.008866-snap-gene-0.222-mRNA-1	N	GH36	GH36	N	2
snap_masked-NODE_308_length_24481_cov_28.727026-processed-gene-0.1-mRNA-1	N	GH81	N	N	1
snap_masked-NODE_144_length_35872_cov_36.736886-processed-gene-0.9-mRNA-1	N	AA1	AA1	N	2
maker-NODE_392_length_20933_cov_32.466933-augustus-gene-0.0-mRNA-1	N	AA2	AA2	N	2
maker-NODE_102_length_41755_cov_35.076703-augustus-gene-0.26-mRNA-1	N	AA8	N	N	1
snap_masked-NODE_252_length_27208_cov_39.965843-processed-gene-0.26-mRNA-1	N	AA8	N	N	1
maker-NODE_420_length_19890_cov_28.167434-snap-gene-0.7-mRNA-1	N	AA8	N	N	1
snap_masked-NODE_288_length_25363_cov_25.188263-processed-gene-0.29-mRNA-1	N	AA8	N	N	1
maker-NODE_134_length_36538_cov_31.530060-snap-gene-0.15-mRNA-1	N	GT0	GT0	N	2
maker-NODE_539_length_16291_cov_30.075291-snap-gene-0.36-mRNA-1	N	GT1	N	N	1
maker-NODE_255_length_27139_cov_32.903969-snap-gene-0.18-mRNA-1	N	GT2	GT2	N	2
maker-NODE_328_length_23517_cov_22.791920-snap-gene-0.9-mRNA-1	N	GT2	GT2	N	2
maker-NODE_418_length_20139_cov_27.388967-snap-gene-0.5-mRNA-1	N	GT2	GT2	N	2
maker-NODE_162_length_34069_cov_20.590979-snap-gene-0.11-mRNA-1	N	GT2	GT2	N	2
snap_masked-NODE_162_length_34069_cov_20.590979-processed-gene-0.1-mRNA-1	N	GT2	GT2	N	2
snap_masked-NODE_600_length_14692_cov_30.082664-processed-gene-0.45-mRNA-1	N	GT2	GT2	N	2
snap_masked-NODE_236_length_28364_cov_26.402946-processed-gene-0.1-mRNA-1	N	GT31	GT31	N	2
maker-NODE_235_length_28594_cov_25.386483-snap-gene-0.60-mRNA-1	N	GT31	GT31	N	2
maker-NODE_121_length_38479_cov_25.288512-snap-gene-0.25-mRNA-1	N	GT41	GT41	N	2
maker-NODE_104_length_41552_cov_38.788630-snap-gene-0.22-mRNA-1	N	GT87	N	N	1
maker-NODE_701_length_12330_cov_17.681472-snap-gene-0.5-mRNA-1	N	N	GT31	N	1
maker-NODE_266_length_26459_cov_25.419224-snap-gene-0.48-mRNA-1	N	N	GH18	N	1
snap_masked-NODE_46_length_58042_cov_34.514858-processed-gene-0.25-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_111_length_39740_cov_40.205690-snap-gene-0.38-mRNA-1	N	N	GH133+GH13_25	N	1
maker-NODE_239_length_28141_cov_36.598094-snap-gene-0.107-mRNA-1	N	N	GH93	N	1
maker-NODE_495_length_17619_cov_31.063343-snap-gene-0.30-mRNA-1	N	N	GT31	N	1
maker-NODE_572_length_15520_cov_29.982200-snap-gene-0.5-mRNA-1	N	N	GH71	N	1
maker-NODE_36_length_60647_cov_29.078602-snap-gene-0.108-mRNA-1	N	N	CBM1	N	1
maker-NODE_297_length_24971_cov_25.910039-augustus-gene-0.15-mRNA-1	N	N	AA1	N	1
snap_masked-NODE_30_length_65617_cov_31.762223-processed-gene-0.109-mRNA-1	N	N	GT2	N	1
maker-NODE_3_length_117392_cov_28.864708-augustus-gene-0.4-mRNA-1	N	N	GT22	N	1
maker-NODE_80_length_46132_cov_30.108119-snap-gene-0.23-mRNA-1	N	N	CBM48	N	1
maker-NODE_232_length_28729_cov_25.721208-snap-gene-0.0-mRNA-1	N	N	GH18	N	1
maker-NODE_5_length_89506_cov_39.435673-snap-gene-0.89-mRNA-1	N	N	GT2	N	1
maker-NODE_811_length_10121_cov_21.400340-snap-gene-0.22-mRNA-1	N	N	CE4	N	1
maker-NODE_19_length_73168_cov_28.952410-snap-gene-0.46-mRNA-1	N	N	GT0+GT7	N	1
snap_masked-NODE_9_length_84562_cov_31.700409-processed-gene-0.115-mRNA-1	N	N	GH71	N	1
snap_masked-NODE_658_length_13248_cov_33.663669-processed-gene-0.10-mRNA-1	N	N	GT15	N	1
maker-NODE_12_length_81122_cov_29.998839-snap-gene-0.128-mRNA-1	N	N	GT0	N	1
snap_masked-NODE_342_length_23136_cov_29.092616-processed-gene-0.5-mRNA-1	N	N	GH132	N	1
maker-NODE_405_length_20575_cov_32.816070-snap-gene-0.0-mRNA-1	N	N	AA1	N	1
snap_masked-NODE_1727_length_2177_cov_17.092683-processed-gene-0.1-mRNA-1	N	N	GT2	N	1
maker-NODE_1630_length_2593_cov_20.011760-augustus-gene-0.9-mRNA-1	N	N	GT2	N	1
snap_masked-NODE_732_length_11642_cov_23.388971-processed-gene-0.8-mRNA-1	N	N	GH18	N	1
