Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
snap_masked-NODE_25_length_345928_cov_56.170083-processed-gene-1.31-mRNA-1	GT15(75-352)	GT15	GT15	N	3
snap_masked-NODE_273_length_8833_cov_41.768206-processed-gene-0.29-mRNA-1	GH18(21-366)	GH18	GH18	N	3
snap_masked-NODE_31_length_278666_cov_58.460664-processed-gene-1.1-mRNA-1	AA11(12-96)	AA11	N	N	2
snap_masked-NODE_32_length_276436_cov_60.070273-processed-gene-1.74-mRNA-1	GH2(4-798)	GH2	GH2	N	3
snap_masked-NODE_34_length_266141_cov_58.906685-processed-gene-1.56-mRNA-1	GH2(112-803)	GH2	GH2	N	3
snap_masked-NODE_35_length_262196_cov_59.525049-processed-gene-0.44-mRNA-1	GH55(104-786)	N	GH55	N	2
snap_masked-NODE_35_length_262196_cov_59.525049-processed-gene-0.60-mRNA-1	CE9(18-413)	CE9	CE9	N	3
snap_masked-NODE_35_length_262196_cov_59.525049-processed-gene-1.80-mRNA-1	GH5_9(304-627)	GH5	GH5_9	N	3
snap_masked-NODE_36_length_256952_cov_59.432252-processed-gene-1.57-mRNA-1	GH92(267-774)	GH92	GH92	N	3
snap_masked-NODE_3_length_752009_cov_57.006766-processed-gene-0.178-mRNA-1	AA1_2(41-380)	AA1	AA1_2	N	3
snap_masked-NODE_41_length_228985_cov_52.842203-processed-gene-1.61-mRNA-1	GT57(16-493)	GT57	GT57	N	3
snap_masked-NODE_42_length_197979_cov_55.852400-processed-gene-0.122-mRNA-1	CE10(382-616)	N	N	N	1
snap_masked-NODE_47_length_182279_cov_60.135887-processed-gene-0.288-mRNA-1	GT15(98-368)	GT15	GT15	N	3
snap_masked-NODE_47_length_182279_cov_60.135887-processed-gene-0.296-mRNA-1	GH92(325-828)	GH92	GH92	N	3
snap_masked-NODE_48_length_175738_cov_60.050008-processed-gene-0.32-mRNA-1	AA7(178-370)	N	N	N	1
snap_masked-NODE_4_length_718053_cov_59.395713-processed-gene-3.325-mRNA-1	AA6(4-198)	AA6	N	N	2
snap_masked-NODE_50_length_160537_cov_57.630279-processed-gene-0.14-mRNA-1	GT64(76-318)	N	N	N	1
snap_masked-NODE_54_length_146565_cov_54.406336-processed-gene-0.285-mRNA-1	GT22(35-465)	GT22	GT22	N	3
snap_masked-NODE_55_length_144644_cov_47.021375-processed-gene-0.30-mRNA-1	GH49(14-557)	GH49	GH49	N	3
snap_masked-NODE_68_length_105889_cov_51.995528-processed-gene-0.212-mRNA-1	CE10(116-429)	N	N	N	1
snap_masked-NODE_69_length_103445_cov_53.786697-processed-gene-0.11-mRNA-1	AA7(133-325)	N	AA7	N	2
snap_masked-NODE_6_length_604053_cov_57.456056-processed-gene-3.191-mRNA-1	GH3(17-131)	GH3	GH3	N	3
snap_masked-NODE_70_length_101461_cov_58.599059-processed-gene-0.268-mRNA-1	GT22(11-383)	GT22	GT22	N	3
snap_masked-NODE_75_length_80554_cov_59.301603-processed-gene-0.176-mRNA-1	GT4(339-480)	GT4	GT4	N	3
snap_masked-NODE_77_length_75220_cov_54.443197-processed-gene-0.88-mRNA-1	GH89(72-736)	GH89	GH89	N	3
snap_masked-NODE_7_length_563164_cov_57.757710-processed-gene-1.219-mRNA-1	GH3(34-245)	GH3	GH3	N	3
snap_masked-NODE_8_length_558485_cov_55.498657-processed-gene-3.3-mRNA-1	GH75(10-227)	GH75	N	N	2
maker-NODE_64_length_119707_cov_56.298913-snap-gene-0.389-mRNA-1	N	GH0	GH0	N	2
maker-NODE_39_length_237138_cov_60.081954-snap-gene-0.33-mRNA-1	N	GH0	N	N	1
maker-NODE_98_length_46202_cov_34.239305-snap-gene-0.40-mRNA-1	N	GH3	N	N	1
snap_masked-NODE_62_length_126088_cov_56.581196-processed-gene-0.309-mRNA-1	N	GH3	N	N	1
maker-NODE_5_length_639344_cov_58.481605-snap-gene-4.198-mRNA-1	N	GH16	GH16	N	2
maker-NODE_18_length_409824_cov_57.109259-snap-gene-3.181-mRNA-1	N	GH16	GH16	N	2
augustus_masked-NODE_62_length_126088_cov_56.581196-processed-gene-0.63-mRNA-1	N	GH17	GH17	N	2
maker-NODE_62_length_126088_cov_56.581196-augustus-gene-0.33-mRNA-1	N	GH18	N	N	1
maker-NODE_62_length_126088_cov_56.581196-snap-gene-0.9-mRNA-1	N	GH36	GH36	N	2
maker-NODE_135_length_26056_cov_41.081762-snap-gene-0.2-mRNA-1	N	GH74	CBM1+GH74	N	2
augustus_masked-NODE_2_length_764473_cov_58.504620-processed-gene-6.404-mRNA-1	N	AA1	AA1	N	2
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-4.70-mRNA-1	N	AA1	AA1	N	2
augustus_masked-NODE_80_length_69998_cov_49.620873-processed-gene-0.16-mRNA-1	N	AA2	AA2	N	2
snap_masked-NODE_9_length_540689_cov_55.537295-processed-gene-1.234-mRNA-1	N	AA2	AA2	N	2
snap_masked-NODE_144_length_21972_cov_38.891875-processed-gene-0.31-mRNA-1	N	AA3	N	N	1
maker-NODE_2_length_764473_cov_58.504620-augustus-gene-3.30-mRNA-1	N	AA8	N	N	1
snap_masked-NODE_10_length_512366_cov_57.665072-processed-gene-1.261-mRNA-1	N	AA8	N	N	1
snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-6.41-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_22_length_372926_cov_58.633942-processed-gene-2.332-mRNA-1	N	GT0	GT0	N	2
maker-NODE_5_length_639344_cov_58.481605-snap-gene-2.249-mRNA-1	N	GT0	N	N	1
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-2.325-mRNA-1	N	GT2	GT2	N	2
maker-NODE_14_length_434291_cov_56.144257-augustus-gene-3.116-mRNA-1	N	GT2	GT2	N	2
maker-NODE_21_length_380954_cov_56.979182-augustus-gene-2.383-mRNA-1	N	GT2	GT2	N	2
maker-NODE_21_length_380954_cov_56.979182-snap-gene-2.22-mRNA-1	N	GT2	GT2	N	2
maker-NODE_64_length_119707_cov_56.298913-snap-gene-0.388-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_134_length_26626_cov_21.071437-processed-gene-0.1-mRNA-1	N	GT31	GT31	N	2
snap_masked-NODE_1_length_1425273_cov_58.493042-processed-gene-12.34-mRNA-1	N	GT31	GT31	N	2
maker-NODE_44_length_193356_cov_56.935983-augustus-gene-0.388-mRNA-1	N	GT31	GT31	N	2
maker-NODE_24_length_361226_cov_55.322806-snap-gene-0.44-mRNA-1	N	GT41	GT41	N	2
maker-NODE_18_length_409824_cov_57.109259-snap-gene-1.101-mRNA-1	N	GT87	N	N	1
snap_masked-NODE_14_length_434291_cov_56.144257-processed-gene-0.171-mRNA-1	N	N	GT0+GT7	N	1
snap_masked-NODE_30_length_285380_cov_56.027165-processed-gene-1.356-mRNA-1	N	N	AA1	N	1
maker-NODE_48_length_175738_cov_60.050008-snap-gene-0.302-mRNA-1	N	N	GT2	N	1
snap_masked-NODE_5_length_639344_cov_58.481605-processed-gene-5.300-mRNA-1	N	N	GT0	N	1
augustus_masked-NODE_9_length_540689_cov_55.537295-processed-gene-3.44-mRNA-1	N	N	GH132	N	1
snap_masked-NODE_18_length_409824_cov_57.109259-processed-gene-3.215-mRNA-1	N	N	GH71	N	1
maker-NODE_17_length_413467_cov_55.970450-snap-gene-2.24-mRNA-1	N	N	GT2	N	1
maker-NODE_6_length_604053_cov_57.456056-augustus-gene-0.210-mRNA-1	N	N	AA1	N	1
maker-NODE_11_length_511883_cov_58.263260-snap-gene-3.220-mRNA-1	N	N	GH133+GH13_25	N	1
maker-NODE_61_length_126232_cov_55.567186-snap-gene-0.270-mRNA-1	N	N	GT30	N	1
snap_masked-NODE_7_length_563164_cov_57.757710-processed-gene-1.207-mRNA-1	N	N	GH93	N	1
maker-NODE_7_length_563164_cov_57.757710-snap-gene-2.158-mRNA-1	N	N	GT0+GT7	N	1
snap_masked-NODE_47_length_182279_cov_60.135887-processed-gene-0.302-mRNA-1	N	N	GT2	N	1
augustus_masked-NODE_15_length_426026_cov_57.133846-processed-gene-1.251-mRNA-1	N	N	GT22	N	1
augustus_masked-NODE_21_length_380954_cov_56.979182-processed-gene-2.446-mRNA-1	N	N	GT2	N	1
augustus_masked-NODE_35_length_262196_cov_59.525049-processed-gene-1.52-mRNA-1	N	N	GH71	N	1
snap_masked-NODE_78_length_73699_cov_54.496534-processed-gene-0.32-mRNA-1	N	N	GH18	N	1
maker-NODE_145_length_21742_cov_43.610548-snap-gene-0.8-mRNA-1	N	N	CBM1	N	1
maker-NODE_12_length_504385_cov_59.758304-snap-gene-3.197-mRNA-1	N	N	GH18	N	1
maker-NODE_45_length_191285_cov_56.782782-augustus-gene-0.60-mRNA-1	N	N	GT31	N	1
augustus_masked-NODE_34_length_266141_cov_58.906685-processed-gene-1.169-mRNA-1	N	N	GH27	N	1
