Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
maker-NODE_78_length_98597_cov_42.844917-augustus-gene-0.1-mRNA-1	GH2(4-723)	GH2	GH2	N	3
maker-NODE_7_length_306880_cov_40.574902-augustus-gene-0.14-mRNA-1	GT24(1177-1424)	GT24	GT24	N	3
maker-NODE_7_length_306880_cov_40.574902-augustus-gene-0.3-mRNA-1	GT48(869-1648)	GT48	GT48	N	3
maker-NODE_7_length_306880_cov_40.574902-augustus-gene-1.27-mRNA-1	GT20(37-571)	GT20	GT20	N	3
maker-NODE_83_length_94245_cov_48.887397-augustus-gene-0.53-mRNA-1	GH37(144-706)	GH37	GH37	N	3
maker-NODE_88_length_89010_cov_48.931370-augustus-gene-0.0-mRNA-1	GH76(29-398)	GH76	GH76	N	3
maker-NODE_8_length_304307_cov_47.353508-augustus-gene-0.40-mRNA-1	GT35(163-878)	GT35	GT35	N	3
maker-NODE_8_length_304307_cov_47.353508-augustus-gene-1.46-mRNA-1	GT90(350-637)	GT90	GT90	N	3
maker-NODE_8_length_304307_cov_47.353508-augustus-gene-2.53-mRNA-1	GT20(11-475)	GT20	GT20	N	3
maker-NODE_92_length_87246_cov_39.869454-augustus-gene-0.0-mRNA-1	GH55(28-720)	GH55	GH55	N	3
maker-NODE_92_length_87246_cov_39.869454-augustus-gene-0.6-mRNA-1	CE9(18-409)	CE9	CE9	N	3
maker-NODE_94_length_85812_cov_42.293027-augustus-gene-0.5-mRNA-1	GH128(43-281)	GH128	N	N	2
maker-NODE_95_length_85772_cov_43.681032-augustus-gene-0.8-mRNA-1	GH16(67-291)	N	N	N	1
maker-NODE_98_length_84858_cov_48.024855-augustus-gene-0.42-mRNA-1	GH13_40(35-386)	GH13	GH13_40	N	3
maker-NODE_99_length_84140_cov_47.678228-augustus-gene-0.2-mRNA-1	GT62(96-243)	GT62	GT62	N	3
maker-NODE_244_length_36797_cov_41.948950-augustus-gene-0.8-mRNA-1	N	GH0	GH0	N	2
maker-NODE_67_length_105348_cov_48.213123-augustus-gene-0.5-mRNA-1	N	GH3	GH3	N	2
augustus_masked-NODE_1_length_484860_cov_50.546594-processed-gene-1.8-mRNA-1	N	GH17	N	N	1
augustus_masked-NODE_245_length_36735_cov_49.655021-processed-gene-0.9-mRNA-1	N	GH17	N	N	1
augustus_masked-NODE_108_length_79253_cov_44.901246-processed-gene-0.4-mRNA-1	N	GH18+CBM18+CBM50	CBM18+CBM50+GH18	N	2
augustus_masked-NODE_31_length_163481_cov_44.283746-processed-gene-0.21-mRNA-1	N	GH23	N	N	1
augustus_masked-NODE_295_length_26911_cov_44.299545-processed-gene-0.2-mRNA-1	N	GH23	N	N	1
augustus_masked-NODE_9_length_284830_cov_44.416483-processed-gene-1.3-mRNA-1	N	GH36	GH36	N	2
maker-NODE_2_length_436630_cov_48.410920-augustus-gene-3.64-mRNA-1	N	AA1	AA1	N	2
maker-NODE_5_length_369570_cov_49.812937-augustus-gene-0.29-mRNA-1	N	AA1	AA1	N	2
augustus_masked-NODE_64_length_108683_cov_48.410304-processed-gene-0.8-mRNA-1	N	AA2	AA2	N	2
maker-NODE_48_length_132367_cov_46.539012-augustus-gene-0.4-mRNA-1	N	AA8	N	N	1
maker-NODE_69_length_104462_cov_46.534902-augustus-gene-0.51-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_325_length_21962_cov_37.305931-processed-gene-0.1-mRNA-1	N	AA8	N	N	1
maker-NODE_29_length_164543_cov_47.811217-augustus-gene-0.21-mRNA-1	N	AA8	N	N	1
maker-NODE_88_length_89010_cov_48.931370-augustus-gene-0.10-mRNA-1	N	GT0	GT0	N	2
augustus_masked-NODE_115_length_76772_cov_40.450258-processed-gene-0.11-mRNA-1	N	GT0	N	N	1
maker-NODE_153_length_62854_cov_42.038245-augustus-gene-0.2-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_273_length_31936_cov_30.560219-processed-gene-0.4-mRNA-1	N	GT2	GT2	N	2
maker-NODE_184_length_53958_cov_38.279802-augustus-gene-0.6-mRNA-1	N	GT2	GT2	N	2
maker-NODE_1_length_484860_cov_50.546594-augustus-gene-3.20-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_1_length_484860_cov_50.546594-processed-gene-3.47-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_1_length_484860_cov_50.546594-processed-gene-3.48-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_244_length_36797_cov_41.948950-processed-gene-0.1-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_79_length_95875_cov_50.363663-processed-gene-0.6-mRNA-1	N	GT31	GT31	N	2
maker-NODE_318_length_23092_cov_52.090398-augustus-gene-0.2-mRNA-1	N	GT31	GT31	N	2
augustus_masked-NODE_39_length_142770_cov_48.989975-processed-gene-0.54-mRNA-1	N	GT61	N	N	1
maker-NODE_19_length_201490_cov_48.986974-augustus-gene-1.7-mRNA-1	N	GT87	N	N	1
augustus_masked-NODE_271_length_32259_cov_42.951824-processed-gene-0.2-mRNA-1	N	GT87	N	N	1
augustus_masked-NODE_140_length_69927_cov_48.243352-processed-gene-0.11-mRNA-1	N	CBM50	N	N	1
augustus_masked-NODE_12_length_262446_cov_48.377925-processed-gene-1.21-mRNA-1	N	N	GT22	N	1
augustus_masked-NODE_22_length_194164_cov_49.264738-processed-gene-0.7-mRNA-1	N	N	GH18	N	1
maker-NODE_233_length_39506_cov_34.411692-augustus-gene-0.15-mRNA-1	N	N	GH93	N	1
maker-NODE_154_length_62645_cov_42.849579-augustus-gene-0.17-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_200_length_48423_cov_42.075141-augustus-gene-0.2-mRNA-1	N	N	GH133+GH13_25	N	1
augustus_masked-NODE_20_length_197905_cov_46.958691-processed-gene-0.22-mRNA-1	N	N	AA1	N	1
maker-NODE_72_length_102069_cov_41.885641-augustus-gene-0.25-mRNA-1	N	N	GT31	N	1
maker-NODE_50_length_128015_cov_46.451864-augustus-gene-0.48-mRNA-1	N	N	GH71	N	1
augustus_masked-NODE_187_length_52536_cov_47.128795-processed-gene-0.2-mRNA-1	N	N	GT0	N	1
maker-NODE_32_length_163309_cov_48.572870-augustus-gene-0.47-mRNA-1	N	N	GT0	N	1
maker-NODE_48_length_132367_cov_46.539012-augustus-gene-0.8-mRNA-1	N	N	CE4	N	1
maker-NODE_388_length_14183_cov_31.088219-augustus-gene-0.0-mRNA-1	N	N	GT2	N	1
maker-NODE_51_length_127036_cov_43.513344-augustus-gene-0.39-mRNA-1	N	N	GH18	N	1
maker-NODE_51_length_127036_cov_43.513344-augustus-gene-0.37-mRNA-1	N	N	GH43_21	N	1
maker-NODE_57_length_118273_cov_45.929655-augustus-gene-0.16-mRNA-1	N	N	GT0+GT7	N	1
augustus_masked-NODE_121_length_74372_cov_49.311428-processed-gene-0.7-mRNA-1	N	N	GT2	N	1
maker-NODE_33_length_159463_cov_46.963304-augustus-gene-0.1-mRNA-1	N	N	GT31	N	1
maker-NODE_42_length_137852_cov_50.664985-augustus-gene-0.1-mRNA-1	N	N	GH18	N	1
augustus_masked-NODE_191_length_51395_cov_48.435359-processed-gene-0.4-mRNA-1	N	N	GH71	N	1
maker-NODE_41_length_138089_cov_46.407134-augustus-gene-0.14-mRNA-1	N	N	GH132	N	1
augustus_masked-NODE_507_length_8749_cov_11.543493-processed-gene-0.0-mRNA-1	N	N	GT30	N	1
augustus_masked-NODE_1_length_484860_cov_50.546594-processed-gene-3.74-mRNA-1	N	N	GT2	N	1
