Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
snap_masked-NODE_1084_length_7740_cov_11.246683-processed-gene-0.4-mRNA-1	GH49(4-551)	GH49	GH49	N	3
snap_masked-NODE_1147_length_7241_cov_11.050464-processed-gene-0.6-mRNA-1	GH16(88-331)	GH16	N	N	2
snap_masked-NODE_118_length_34582_cov_12.925816-processed-gene-0.17-mRNA-1	GH12(201-342)	N	N	N	1
snap_masked-NODE_1370_length_5598_cov_10.093219-processed-gene-0.2-mRNA-1	GT62(71-335)	GT62	GT62	N	3
snap_masked-NODE_1409_length_5369_cov_11.041396-processed-gene-0.5-mRNA-1	GH3(59-265)	GH3	GH3	N	3
snap_masked-NODE_1543_length_4640_cov_8.381786-processed-gene-0.2-mRNA-1	GT39(62-300)	GT39	GT39	N	3
snap_masked-NODE_1_length_139067_cov_12.594847-processed-gene-0.142-mRNA-1	GT90(332-639)	GT90	GT90	N	3
snap_masked-NODE_29_length_54056_cov_12.126463-processed-gene-0.43-mRNA-1	GH3(34-245)	GH3	GH3	N	3
snap_masked-NODE_41_length_48483_cov_14.262470-processed-gene-0.12-mRNA-1	PL1_2(46-217)	PL1	N	N	2
snap_masked-NODE_428_length_17787_cov_12.798245-processed-gene-0.7-mRNA-1	GH18(43-269)	GH18	GH18	N	3
snap_masked-NODE_681_length_12592_cov_9.853911-processed-gene-0.4-mRNA-1	AA11(21-252)	AA11	N	N	2
snap_masked-NODE_705_length_12321_cov_12.688617-processed-gene-0.2-mRNA-1	GH72(14-330)	GH72	GH72	N	3
snap_masked-NODE_708_length_12247_cov_11.504785-processed-gene-0.13-mRNA-1	GT69(49-311)	GT69	N	N	2
snap_masked-NODE_733_length_11840_cov_12.638863-processed-gene-0.13-mRNA-1	GT58(35-415)	GT58	GT58	N	3
snap_masked-NODE_857_length_10208_cov_13.208511-processed-gene-0.2-mRNA-1	GH89(70-759)	N	GH89	N	2
snap_masked-NODE_866_length_10130_cov_12.695291-processed-gene-0.2-mRNA-1	GH3(150-397)	GH3	GH3	N	3
snap_masked-NODE_8_length_68501_cov_14.569793-processed-gene-0.57-mRNA-1	AA7(86-518)	N	N	N	1
snap_masked-NODE_994_length_8689_cov_12.946741-processed-gene-0.1-mRNA-1	GH18(69-324)	N	GH18	N	2
snap_masked-NODE_99_length_37366_cov_11.856253-processed-gene-0.43-mRNA-1	GH12(90-238)	GH12	N	N	2
maker-NODE_156_length_31308_cov_10.340175-snap-gene-0.6-mRNA-1	N	GH0	GH0	N	2
augustus_masked-NODE_604_length_13769_cov_13.355960-processed-gene-0.1-mRNA-1	N	GH17	N	N	1
maker-NODE_366_length_19799_cov_11.747916-snap-gene-0.7-mRNA-1	N	GH18	N	N	1
augustus_masked-NODE_94_length_38267_cov_10.824200-processed-gene-0.31-mRNA-1	N	GH23	N	N	1
augustus_masked-NODE_71_length_41086_cov_11.153153-processed-gene-0.0-mRNA-1	N	GH30	N	N	1
maker-NODE_153_length_31409_cov_12.384598-snap-gene-0.26-mRNA-1	N	GH36	GH36	N	2
maker-NODE_33_length_51556_cov_12.067724-augustus-gene-0.23-mRNA-1	N	AA1	AA1	N	2
maker-NODE_24_length_55427_cov_15.000868-augustus-gene-0.55-mRNA-1	N	AA2	AA2	N	2
maker-NODE_1076_length_7851_cov_11.236277-snap-gene-0.7-mRNA-1	N	AA8	N	N	1
maker-NODE_128_length_33826_cov_10.628565-augustus-gene-0.47-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_687_length_12513_cov_11.552317-processed-gene-0.8-mRNA-1	N	AA8	N	N	1
maker-NODE_834_length_10467_cov_12.165474-augustus-gene-0.3-mRNA-1	N	AA8	N	N	1
maker-NODE_906_length_9511_cov_13.709612-snap-gene-0.2-mRNA-1	N	GT0	GT0	N	2
maker-NODE_1099_length_7607_cov_10.954412-augustus-gene-0.2-mRNA-1	N	GT0	N	N	1
maker-NODE_357_length_20070_cov_12.246051-snap-gene-0.26-mRNA-1	N	GT2	GT2	N	2
maker-NODE_1816_length_3333_cov_12.348097-augustus-gene-0.3-mRNA-1	N	GT2	GT2	N	2
maker-NODE_51_length_46185_cov_11.289613-augustus-gene-0.45-mRNA-1	N	GT2	GT2	N	2
maker-NODE_2_length_97951_cov_13.193879-augustus-gene-0.0-mRNA-1	N	GT2	GT2	N	2
snap_masked-NODE_609_length_13637_cov_13.775796-processed-gene-0.0-mRNA-1	N	GT2	GT2	N	2
maker-NODE_448_length_17264_cov_14.401062-augustus-gene-0.11-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_35_length_51128_cov_11.481520-processed-gene-0.29-mRNA-1	N	GT9	N	N	1
maker-NODE_328_length_21510_cov_10.620633-augustus-gene-0.16-mRNA-1	N	GT22	N	N	1
augustus_masked-NODE_174_length_29749_cov_11.536257-processed-gene-0.0-mRNA-1	N	GT25	N	N	1
augustus_masked-NODE_31_length_52082_cov_12.677240-processed-gene-0.20-mRNA-1	N	GT31	GT31	N	2
maker-NODE_408_length_18534_cov_10.138589-augustus-gene-0.1-mRNA-1	N	GT31	GT31	N	2
maker-NODE_55_length_44728_cov_11.838008-snap-gene-0.16-mRNA-1	N	GT41	GT41	N	2
augustus_masked-NODE_452_length_17105_cov_10.104253-processed-gene-0.8-mRNA-1	N	GT61	N	N	1
snap_masked-NODE_1_length_139067_cov_12.594847-processed-gene-0.134-mRNA-1	N	GT87	N	N	1
augustus_masked-NODE_10_length_65550_cov_12.534124-processed-gene-0.20-mRNA-1	N	N	GT0	N	1
maker-NODE_1605_length_4357_cov_11.936643-snap-gene-0.1-mRNA-1	N	N	GT31	N	1
maker-NODE_235_length_26361_cov_11.300755-snap-gene-0.3-mRNA-1	N	N	GH18	N	1
maker-NODE_406_length_18704_cov_11.704419-snap-gene-0.10-mRNA-1	N	N	GT31	N	1
augustus_masked-NODE_282_length_23300_cov_12.455401-processed-gene-0.30-mRNA-1	N	N	GT2	N	1
maker-NODE_2_length_97951_cov_13.193879-augustus-gene-0.15-mRNA-1	N	N	GT2	N	1
snap_masked-NODE_14_length_64422_cov_13.232880-processed-gene-0.1-mRNA-1	N	N	GH18	N	1
maker-NODE_1534_length_4686_cov_8.954815-augustus-gene-0.3-mRNA-1	N	N	GT2	N	1
maker-NODE_382_length_19452_cov_11.968383-snap-gene-0.8-mRNA-1	N	N	GH18	N	1
snap_masked-NODE_4_length_90410_cov_12.114208-processed-gene-0.96-mRNA-1	N	N	AA1	N	1
maker-NODE_53_length_44788_cov_12.585141-snap-gene-0.20-mRNA-1	N	N	GH93	N	1
augustus_masked-NODE_740_length_11748_cov_10.220119-processed-gene-0.5-mRNA-1	N	N	GT0	N	1
maker-NODE_121_length_34233_cov_10.780948-augustus-gene-0.8-mRNA-1	N	N	GH71	N	1
maker-NODE_460_length_16909_cov_11.862591-augustus-gene-0.9-mRNA-1	N	N	AA1	N	1
maker-NODE_1077_length_7849_cov_10.561642-snap-gene-0.4-mRNA-1	N	N	GH133+GH13_25	N	1
maker-NODE_407_length_18650_cov_10.374615-snap-gene-0.11-mRNA-1	N	N	GH78+GH79	N	1
maker-NODE_744_length_11732_cov_12.453425-snap-gene-0.4-mRNA-1	N	N	GH71	N	1
maker-NODE_161_length_30835_cov_12.814055-snap-gene-0.23-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_728_length_11916_cov_12.399779-snap-gene-0.11-mRNA-1	N	N	GH43_21	N	1
maker-NODE_1233_length_6487_cov_13.581604-snap-gene-0.1-mRNA-1	N	N	CE4	N	1
maker-NODE_168_length_30205_cov_11.990990-augustus-gene-0.17-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_374_length_19679_cov_5.198189-augustus-gene-0.3-mRNA-1	N	N	GT30	N	1
snap_masked-NODE_142_length_32189_cov_11.788784-processed-gene-0.6-mRNA-1	N	N	GT22	N	1
maker-NODE_471_length_16674_cov_11.241796-augustus-gene-0.3-mRNA-1	N	N	GH132	N	1
