Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
maker-NODE_6_length_597252_cov_45.352752-augustus-gene-3.28-mRNA-1	GH3(15-125)+GH3(126-197)	GH3	GH3	N	3
maker-NODE_6_length_597252_cov_45.352752-augustus-gene-4.10-mRNA-1	GT4(455-624)	N	GT4	N	2
maker-NODE_6_length_597252_cov_45.352752-augustus-gene-4.12-mRNA-1	GH12(185-326)	N	N	N	1
maker-NODE_6_length_597252_cov_45.352752-augustus-gene-4.29-mRNA-1	GT2(222-399)	N	GT2	N	2
maker-NODE_73_length_141247_cov_51.918374-augustus-gene-0.49-mRNA-1	GH16(69-242)	GH16	GH16	N	3
maker-NODE_73_length_141247_cov_51.918374-augustus-gene-0.54-mRNA-1	AA7(86-516)	N	N	N	1
maker-NODE_73_length_141247_cov_51.918374-augustus-gene-0.57-mRNA-1	GH75(15-252)	GH75	N	N	2
maker-NODE_7_length_592919_cov_50.166630-augustus-gene-0.4-mRNA-1	GH128(41-274)	GH128	N	N	2
maker-NODE_7_length_592919_cov_50.166630-augustus-gene-0.5-mRNA-1	GH3(575-761)	GH3	GH3	N	3
maker-NODE_7_length_592919_cov_50.166630-augustus-gene-4.66-mRNA-1	GH55(29-745)	GH28+GH55	GH55	N	3
maker-NODE_87_length_113970_cov_55.250046-augustus-gene-0.28-mRNA-1	AA5(611-1122)	AA5	AA5_1	N	3
maker-NODE_89_length_109206_cov_36.860523-augustus-gene-0.28-mRNA-1	GH18(32-382)	GH18	GH18	N	3
maker-NODE_8_length_589706_cov_44.515434-augustus-gene-4.16-mRNA-1	GT8(31-235)	GT8	GT8	N	3
maker-NODE_8_length_589706_cov_44.515434-augustus-gene-4.26-mRNA-1	GT41(787-1034)	GT41	GT41	N	3
maker-NODE_93_length_98148_cov_53.586119-augustus-gene-0.27-mRNA-1	GT25(62-314)	GT25	GT25	N	3
maker-NODE_93_length_98148_cov_53.586119-augustus-gene-0.29-mRNA-1	GH3(80-293)	GH3	GH3	N	3
maker-NODE_93_length_98148_cov_53.586119-augustus-gene-0.45-mRNA-1	GT22(39-469)	GT22	GT22	N	3
maker-NODE_94_length_97992_cov_44.795146-augustus-gene-0.37-mRNA-1	GH5_9(369-693)	GH5	GH5_9	N	3
maker-NODE_96_length_94410_cov_55.574144-augustus-gene-0.10-mRNA-1	AA3_3(8-635)	N	AA3_3	N	2
maker-NODE_97_length_94065_cov_37.927601-augustus-gene-0.0-mRNA-1	GH18(521-882)	GH18+CBM18+CBM50	CBM18+GH18	N	3
maker-NODE_79_length_125234_cov_24.516230-augustus-gene-0.19-mRNA-1	N	GH0	GH0	N	2
maker-NODE_30_length_306665_cov_46.535001-augustus-gene-0.40-mRNA-1	N	GH0	N	N	1
maker-NODE_5_length_672795_cov_35.514266-augustus-gene-5.65-mRNA-1	N	GH5	N	N	1
augustus_masked-NODE_47_length_229964_cov_56.757006-processed-gene-0.10-mRNA-1	N	GH17	N	N	1
augustus_masked-NODE_20_length_382405_cov_34.860070-processed-gene-2.24-mRNA-1	N	GH23	N	N	1
maker-NODE_51_length_210707_cov_53.433251-augustus-gene-1.31-mRNA-1	N	GH23	N	N	1
maker-NODE_9_length_576710_cov_38.331728-augustus-gene-3.1-mRNA-1	N	GH36	GH36	N	2
maker-NODE_106_length_82641_cov_55.613035-augustus-gene-0.9-mRNA-1	N	AA1	AA1	N	2
maker-NODE_7_length_592919_cov_50.166630-augustus-gene-3.29-mRNA-1	N	AA1	AA1	N	2
maker-NODE_74_length_139877_cov_44.141445-augustus-gene-0.14-mRNA-1	N	AA2	AA2	N	2
maker-NODE_98_length_89951_cov_37.767991-augustus-gene-0.28-mRNA-1	N	AA7	N	N	1
maker-NODE_12_length_473019_cov_49.377120-augustus-gene-3.13-mRNA-1	N	AA8	N	N	1
maker-NODE_45_length_239225_cov_44.495215-augustus-gene-0.54-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_174_length_20020_cov_25.588448-processed-gene-0.2-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_18_length_389369_cov_49.707909-processed-gene-1.15-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_20_length_382405_cov_34.860070-processed-gene-0.24-mRNA-1	N	GT0	GT0	N	2
maker-NODE_83_length_123571_cov_47.203056-augustus-gene-0.5-mRNA-1	N	GT0	N	N	1
maker-NODE_49_length_216042_cov_48.775903-augustus-gene-1.63-mRNA-1	N	GT2	GT2	N	2
maker-NODE_135_length_53722_cov_52.965333-augustus-gene-0.12-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_1_length_923648_cov_49.367359-processed-gene-4.9-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_2_length_835251_cov_43.524260-processed-gene-1.49-mRNA-1	N	GT2	GT2	N	2
maker-NODE_2_length_835251_cov_43.524260-augustus-gene-1.15-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_79_length_125234_cov_24.516230-processed-gene-0.9-mRNA-1	N	GT2	GT2	N	2
augustus_masked-NODE_7_length_592919_cov_50.166630-processed-gene-1.23-mRNA-1	N	GT31	GT31	N	2
maker-NODE_3_length_797078_cov_49.968901-augustus-gene-1.3-mRNA-1	N	GT31	GT31	N	2
augustus_masked-NODE_5_length_672795_cov_35.514266-processed-gene-5.44-mRNA-1	N	GT61	N	N	1
augustus_masked-NODE_67_length_160058_cov_50.717703-processed-gene-0.50-mRNA-1	N	GT87	N	N	1
augustus_masked-NODE_1_length_923648_cov_49.367359-processed-gene-1.37-mRNA-1	N	GT87	N	N	1
maker-NODE_97_length_94065_cov_37.927601-augustus-gene-0.6-mRNA-1	N	CBM50	N	N	1
maker-NODE_62_length_172548_cov_43.885727-augustus-gene-0.1-mRNA-1	N	N	GH18	N	1
maker-NODE_40_length_280113_cov_104.521790-augustus-gene-1.20-mRNA-1	N	N	GH133+GH13_25	N	1
augustus_masked-NODE_55_length_197038_cov_46.543520-processed-gene-0.33-mRNA-1	N	N	GH18	N	1
augustus_masked-NODE_55_length_197038_cov_46.543520-processed-gene-0.26-mRNA-1	N	N	GH43_21	N	1
augustus_masked-NODE_3_length_797078_cov_49.968901-processed-gene-6.66-mRNA-1	N	N	AA1	N	1
maker-NODE_24_length_337529_cov_39.967259-augustus-gene-2.30-mRNA-1	N	N	GT0	N	1
maker-NODE_88_length_110608_cov_47.684317-augustus-gene-0.44-mRNA-1	N	N	GH93	N	1
maker-NODE_1_length_923648_cov_49.367359-augustus-gene-7.29-mRNA-1	N	N	GT31	N	1
maker-NODE_23_length_358045_cov_48.915774-augustus-gene-2.59-mRNA-1	N	N	GT2	N	1
augustus_masked-NODE_46_length_236884_cov_44.438762-processed-gene-0.4-mRNA-1	N	N	GH71	N	1
maker-NODE_123_length_73760_cov_35.471582-augustus-gene-0.1-mRNA-1	N	N	GH18	N	1
maker-NODE_49_length_216042_cov_48.775903-augustus-gene-0.32-mRNA-1	N	N	GH132	N	1
maker-NODE_66_length_161278_cov_31.015333-augustus-gene-0.26-mRNA-1	N	N	GT30	N	1
maker-NODE_11_length_501630_cov_42.910320-augustus-gene-4.17-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_22_length_358069_cov_41.594663-augustus-gene-0.0-mRNA-1	N	N	GT2	N	1
maker-NODE_2_length_835251_cov_43.524260-augustus-gene-1.8-mRNA-1	N	N	GT2	N	1
augustus_masked-NODE_103_length_87762_cov_39.171267-processed-gene-0.31-mRNA-1	N	N	GH71	N	1
augustus_masked-NODE_43_length_242652_cov_45.973747-processed-gene-0.4-mRNA-1	N	N	GT0	N	1
maker-NODE_12_length_473019_cov_49.377120-augustus-gene-3.17-mRNA-1	N	N	CE4	N	1
maker-NODE_35_length_296247_cov_55.180214-augustus-gene-0.36-mRNA-1	N	N	GT0+GT7	N	1
maker-NODE_61_length_178683_cov_18.347028-augustus-gene-0.9-mRNA-1	N	N	GT31	N	1
maker-NODE_6_length_597252_cov_45.352752-augustus-gene-1.43-mRNA-1	N	N	GT22	N	1
