Gene ID	HMMER	Hotpep	DIAMOND	Signalp	#ofTools
snap_masked-NODE_40_length_100013_cov_37.675901-processed-gene-0.11-mRNA-1	CE16(37-317)	CE16	N	N	2
snap_masked-NODE_425_length_20581_cov_36.288159-processed-gene-0.5-mRNA-1	GT69(122-397)	GT69	GT69	N	3
snap_masked-NODE_435_length_19546_cov_37.245378-processed-gene-0.23-mRNA-1	AA7(123-320)	N	AA7	N	2
snap_masked-NODE_437_length_19540_cov_28.314531-processed-gene-0.55-mRNA-1	GH128(208-405)	N	N	N	1
snap_masked-NODE_451_length_18711_cov_34.950764-processed-gene-0.6-mRNA-1	GH18(179-525)	GH18	CBM18+GH18	N	3
snap_masked-NODE_45_length_96795_cov_43.592419-processed-gene-0.32-mRNA-1	GH18(30-269)	GH18	GH18	N	3
snap_masked-NODE_45_length_96795_cov_43.592419-processed-gene-0.36-mRNA-1	GH76(5-385)	GH76	GH76	N	3
snap_masked-NODE_45_length_96795_cov_43.592419-processed-gene-0.42-mRNA-1	GH18(22-377)	GH18	GH18	N	3
snap_masked-NODE_48_length_96003_cov_37.663524-processed-gene-0.34-mRNA-1	GH17(198-313)	GH17	N	N	2
snap_masked-NODE_528_length_12851_cov_33.598318-processed-gene-0.3-mRNA-1	AA5_1(555-1058)	AA5	AA5_1	N	3
snap_masked-NODE_5_length_190499_cov_41.442738-processed-gene-0.260-mRNA-1	GH31(233-716)	GH31	GH31	N	3
snap_masked-NODE_5_length_190499_cov_41.442738-processed-gene-0.299-mRNA-1	GH12(190-347)	N	N	N	1
snap_masked-NODE_645_length_7306_cov_37.411896-processed-gene-0.2-mRNA-1	CE10(158-412)	N	N	N	1
snap_masked-NODE_71_length_82453_cov_45.816486-processed-gene-0.147-mRNA-1	GH3(76-289)	GH3	GH3	N	3
snap_masked-NODE_75_length_80334_cov_37.244617-processed-gene-0.9-mRNA-1	GT62(2-237)	GT62	GT62	N	3
snap_masked-NODE_762_length_4449_cov_30.900509-processed-gene-0.14-mRNA-1	GH16(78-240)	GH16	GH16	N	3
snap_masked-NODE_84_length_76021_cov_36.153728-processed-gene-0.129-mRNA-1	GH55(40-783)	GH28+GH55	GH55	N	3
snap_masked-NODE_84_length_76021_cov_36.153728-processed-gene-0.140-mRNA-1	CE1(24-302)	N	N	N	1
snap_masked-NODE_88_length_74578_cov_37.482626-processed-gene-0.231-mRNA-1	GH47(169-641)	GH47	GH47	N	3
snap_masked-NODE_89_length_74334_cov_34.873166-processed-gene-0.101-mRNA-1	GH16(67-304)	N	N	N	1
snap_masked-NODE_97_length_71585_cov_37.767220-processed-gene-0.102-mRNA-1	AA3(10-491)	AA3	AA3_2	N	3
maker-NODE_226_length_42642_cov_33.133953-snap-gene-0.152-mRNA-1	N	GH0	GH0	N	2
augustus_masked-NODE_158_length_55356_cov_36.171196-processed-gene-0.13-mRNA-1	N	GH17	GH17	N	2
snap_masked-NODE_9_length_165666_cov_36.479669-processed-gene-0.72-mRNA-1	N	GH17	N	N	1
augustus_masked-NODE_8_length_167923_cov_38.027516-processed-gene-0.100-mRNA-1	N	GH18+CBM1	N	N	1
maker-NODE_258_length_39463_cov_40.258898-snap-gene-0.125-mRNA-1	N	GH36	GH36	N	2
maker-NODE_660_length_6956_cov_37.077024-snap-gene-0.0-mRNA-1	N	AA1	AA1	N	2
maker-NODE_372_length_25766_cov_34.176840-snap-gene-0.87-mRNA-1	N	AA1	AA1	N	2
maker-NODE_8_length_167923_cov_38.027516-augustus-gene-0.302-mRNA-1	N	AA2	AA2	N	2
augustus_masked-NODE_21_length_125421_cov_45.048302-processed-gene-0.11-mRNA-1	N	AA7	N	N	1
maker-NODE_493_length_15178_cov_37.190419-augustus-gene-0.18-mRNA-1	N	AA8	N	N	1
maker-NODE_138_length_59445_cov_39.617182-snap-gene-0.53-mRNA-1	N	AA8	N	N	1
augustus_masked-NODE_402_length_23265_cov_30.337929-processed-gene-0.54-mRNA-1	N	AA8	N	N	1
snap_masked-NODE_213_length_44313_cov_34.839610-processed-gene-0.56-mRNA-1	N	AA8	N	N	1
snap_masked-NODE_17_length_134972_cov_32.925344-processed-gene-0.230-mRNA-1	N	GT0	GT0	N	2
maker-NODE_78_length_78665_cov_37.737057-snap-gene-0.209-mRNA-1	N	GT1	N	N	1
snap_masked-NODE_391_length_23880_cov_35.351450-processed-gene-0.15-mRNA-1	N	GT2	GT2	N	2
maker-NODE_190_length_49505_cov_36.350176-snap-gene-0.80-mRNA-1	N	GT2	GT2	N	2
maker-NODE_190_length_49505_cov_36.350176-snap-gene-0.77-mRNA-1	N	GT2	GT2	N	2
maker-NODE_226_length_42642_cov_33.133953-snap-gene-0.151-mRNA-1	N	GT2	GT2	N	2
snap_masked-NODE_4_length_210447_cov_38.566917-processed-gene-0.215-mRNA-1	N	GT2	GT2	N	2
snap_masked-NODE_71_length_82453_cov_45.816486-processed-gene-0.130-mRNA-1	N	GT25	N	N	1
snap_masked-NODE_196_length_48132_cov_30.632997-processed-gene-0.48-mRNA-1	N	GT31	GT31	N	2
snap_masked-NODE_2_length_222443_cov_37.740487-processed-gene-1.43-mRNA-1	N	GT31	GT31	N	2
augustus_masked-NODE_2_length_222443_cov_37.740487-processed-gene-1.16-mRNA-1	N	GT31	GT31	N	2
maker-NODE_29_length_111880_cov_31.419201-snap-gene-0.7-mRNA-1	N	GT41	GT41	N	2
maker-NODE_181_length_50413_cov_34.106252-snap-gene-0.81-mRNA-1	N	GT87	N	N	1
maker-NODE_328_length_30011_cov_35.865179-augustus-gene-0.11-mRNA-1	N	N	GT2	N	1
maker-NODE_531_length_12712_cov_25.145411-snap-gene-0.13-mRNA-1	N	N	GT31	N	1
maker-NODE_133_length_60768_cov_37.033212-snap-gene-0.29-mRNA-1	N	N	GT4	N	1
maker-NODE_173_length_51803_cov_17.697674-augustus-gene-0.2-mRNA-1	N	N	GT30	N	1
snap_masked-NODE_72_length_82137_cov_32.758554-processed-gene-0.21-mRNA-1	N	N	GH93	N	1
snap_masked-NODE_101_length_70373_cov_28.856860-processed-gene-0.17-mRNA-1	N	N	GT0	N	1
augustus_masked-NODE_38_length_100585_cov_36.188746-processed-gene-0.164-mRNA-1	N	N	GT0	N	1
maker-NODE_58_length_88401_cov_37.087670-snap-gene-0.23-mRNA-1	N	N	GT0+GT7	N	1
snap_masked-NODE_191_length_49229_cov_35.296729-processed-gene-0.92-mRNA-1	N	N	CE4	N	1
augustus_masked-NODE_548_length_11647_cov_33.367448-processed-gene-0.5-mRNA-1	N	N	GH18	N	1
maker-NODE_238_length_41575_cov_34.644711-snap-gene-0.69-mRNA-1	N	N	CBM1	N	1
maker-NODE_128_length_61784_cov_37.336847-snap-gene-0.139-mRNA-1	N	N	GH71	N	1
snap_masked-NODE_292_length_35322_cov_34.495980-processed-gene-0.4-mRNA-1	N	N	GT22	N	1
maker-NODE_91_length_73740_cov_37.654708-snap-gene-0.161-mRNA-1	N	N	GH18	N	1
maker-NODE_124_length_63599_cov_39.945283-snap-gene-0.117-mRNA-1	N	N	AA1	N	1
maker-NODE_15_length_143457_cov_37.139747-snap-gene-0.28-mRNA-1	N	N	GH133+GH13_25	N	1
maker-NODE_281_length_36173_cov_33.899545-snap-gene-0.5-mRNA-1	N	N	CBM48	N	1
maker-NODE_620_length_8396_cov_27.985004-snap-gene-0.2-mRNA-1	N	N	GT2	N	1
maker-NODE_330_length_29910_cov_34.440318-snap-gene-0.1-mRNA-1	N	N	GH71	N	1
snap_masked-NODE_80_length_78120_cov_37.618427-processed-gene-0.1-mRNA-1	N	N	GT0+GT7	N	1
snap_masked-NODE_1_length_241248_cov_39.503158-processed-gene-1.39-mRNA-1	N	N	GT2	N	1
maker-NODE_55_length_92469_cov_31.802874-snap-gene-0.7-mRNA-1	N	N	GT2	N	1
maker-NODE_21_length_125421_cov_45.048302-snap-gene-0.174-mRNA-1	N	N	GH18	N	1
snap_masked-NODE_626_length_8029_cov_30.778537-processed-gene-0.3-mRNA-1	N	N	GT31	N	1
maker-NODE_117_length_64851_cov_36.582906-snap-gene-0.15-mRNA-1	N	N	GH132	N	1
